@relation myfaces-tobago_tobago-1.0.11
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.0,1.0,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.003,0.016,0.002,0.013,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.021,0.0,0.128,0.0,0.6,0.048,0.635,0.0,0.036,0.042,0.39,0.046,0.092,0.044,0.113,0.031,0.174,0.006,0.025,0.062,0.021,0.053,0.051,0.0,0.125,0.0,0.0,0.0,0.0,0.016,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.118,0.003,0.036,-1.0
0.0,0.0,0.0,0.033,0.4,0.003,0.0,0.0,0.0,0.018,0.122,0.028,0.045,0.022,0.05,0.013,0.085,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.0,0.026,0.0,0.8,0.013,0.5,0.0,0.036,0.011,0.244,0.014,0.035,0.012,0.048,0.008,0.082,0.001,0.061,0.062,0.033,0.052,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.078,0.005,0.0,-1.0
0.0,0.0,0.0,0.033,0.4,0.003,0.0,0.0,0.0,0.02,0.122,0.031,0.049,0.024,0.053,0.015,0.088,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.009,0.001,0.008,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.4,0.003,0.0,0.0,0.0,0.015,0.122,0.023,0.044,0.018,0.048,0.011,0.071,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.016,0.0,0.09,0.0,0.0,0.028,0.5,0.0,0.0,0.016,0.244,0.012,0.021,0.014,0.035,0.008,0.105,0.001,0.0,0.062,0.0,0.047,0.047,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.065,0.003,0.0,-1.0
0.021,0.0,0.038,0.0,0.2,0.084,0.75,0.0,0.214,0.134,0.585,0.157,0.286,0.144,0.31,0.12,0.286,0.039,0.709,0.25,0.42,0.31,0.0,0.387,0.091,0.3,0.0,0.1,0.067,0.331,0.022,0.358,0.133,0.55,0.0,0.0,0.0,0.631,0.004,0.32,-1.0
0.0,0.0,0.013,0.0,0.2,0.01,0.0,0.0,0.0,0.011,0.293,0.012,0.03,0.011,0.046,0.007,0.095,0.001,0.0,0.062,0.0,0.042,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.003,0.0,-1.0
0.016,0.0,0.051,0.067,0.0,0.122,0.8,0.0,0.0,0.144,0.756,0.145,0.276,0.144,0.311,0.121,0.344,0.046,0.152,0.125,0.106,0.101,0.096,0.089,0.227,0.208,0.062,0.0,0.0,0.015,0.0,0.07,0.0,0.25,0.0,0.0,0.0,0.203,0.004,0.0,-1.0
0.0,0.0,0.013,0.0,0.0,0.005,0.0,0.0,0.0,0.144,0.756,0.145,0.276,0.144,0.311,0.121,0.344,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.006,0.171,0.008,0.03,0.007,0.038,0.004,0.041,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.023,0.005,0.025,0.003,0.026,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.006,0.171,0.008,0.03,0.007,0.038,0.004,0.041,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.004,0.073,0.008,0.031,0.006,0.033,0.004,0.021,0.0,0.061,0.042,0.0,0.009,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.146,0.011,0.035,0.009,0.041,0.005,0.045,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.146,0.011,0.035,0.009,0.041,0.005,0.045,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.003,0.073,0.006,0.026,0.004,0.028,0.003,0.017,0.0,0.091,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.122,0.008,0.026,0.006,0.031,0.003,0.033,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.006,0.098,0.01,0.026,0.007,0.03,0.004,0.039,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.024,0.002,0.01,0.001,0.01,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.2,0.003,0.0,0.0,0.0,0.0,0.024,0.001,0.009,0.001,0.008,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.024,0.002,0.01,0.001,0.01,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.2,0.003,0.0,0.0,0.0,0.0,0.024,0.002,0.01,0.001,0.01,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.014,0.0,0.0,0.0,0.007,0.146,0.011,0.031,0.009,0.038,0.005,0.048,0.0,0.091,0.031,0.0,0.007,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.007,0.073,0.011,0.026,0.009,0.028,0.005,0.037,0.0,0.136,0.047,0.0,0.011,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.008,0.195,0.01,0.031,0.008,0.041,0.005,0.052,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.007,0.146,0.011,0.035,0.009,0.041,0.005,0.045,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.007,0.146,0.011,0.035,0.009,0.041,0.005,0.045,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.006,0.171,0.008,0.03,0.007,0.038,0.004,0.041,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.146,0.008,0.026,0.006,0.033,0.004,0.038,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.122,0.007,0.024,0.006,0.03,0.003,0.034,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.073,0.004,0.017,0.003,0.02,0.002,0.016,0.0,0.091,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.146,0.011,0.035,0.009,0.041,0.005,0.045,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.005,0.122,0.008,0.03,0.006,0.035,0.004,0.031,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.005,0.122,0.007,0.023,0.006,0.028,0.003,0.034,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.006,0.146,0.008,0.028,0.007,0.035,0.004,0.04,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.023,0.005,0.025,0.003,0.026,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.007,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.122,0.008,0.028,0.006,0.033,0.004,0.032,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.006,0.171,0.008,0.03,0.007,0.038,0.004,0.041,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.073,0.007,0.021,0.005,0.023,0.003,0.025,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.006,0.171,0.008,0.03,0.007,0.038,0.004,0.041,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.0,0.0,-1.0
0.088,0.0,0.231,0.0,0.0,0.173,0.5,0.0,0.143,0.14,0.439,0.141,0.157,0.14,0.177,0.106,0.364,0.043,0.061,0.118,0.057,0.112,0.016,0.007,0.189,0.0,0.167,0.0,0.0,0.008,0.0,0.105,0.005,0.015,0.0,0.0,0.0,0.122,0.003,0.0,1.0
0.067,0.0,0.179,0.0,0.0,0.124,0.5,0.0,0.071,0.093,0.39,0.094,0.12,0.093,0.139,0.068,0.28,0.021,0.058,0.116,0.052,0.102,0.02,0.0,0.18,0.0,0.161,0.0,0.0,0.003,0.0,0.098,0.006,0.018,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.098,0.0,0.256,0.0,0.0,0.175,0.5,0.006,0.071,0.137,0.39,0.142,0.157,0.139,0.174,0.105,0.333,0.039,0.041,0.119,0.047,0.101,0.014,0.0,0.193,0.0,0.169,0.0,0.0,0.002,0.0,0.1,0.004,0.012,0.0,0.0,0.0,0.115,0.003,0.0,-1.0
0.026,0.0,0.077,0.0,0.0,0.067,0.5,0.056,0.107,0.063,0.39,0.067,0.103,0.064,0.123,0.046,0.229,0.012,0.104,0.089,0.076,0.117,0.041,0.029,0.13,0.0,0.081,0.0,0.0,0.013,0.0,0.098,0.0,0.035,0.0,0.0,0.0,0.163,0.002,0.0,-1.0
0.073,0.0,0.179,0.0,0.0,0.13,0.5,0.0,0.107,0.098,0.341,0.101,0.131,0.099,0.146,0.072,0.25,0.02,0.058,0.112,0.048,0.106,0.02,0.0,0.18,0.0,0.148,0.0,0.0,0.0,0.0,0.105,0.0,0.018,0.0,0.0,0.0,0.127,0.003,0.0,-1.0
0.078,0.0,0.192,0.0,0.0,0.138,0.5,0.0,0.107,0.104,0.341,0.107,0.136,0.105,0.151,0.078,0.257,0.023,0.055,0.112,0.047,0.105,0.019,0.0,0.182,0.0,0.15,0.0,0.0,0.0,0.0,0.105,0.0,0.018,0.0,0.0,0.0,0.125,0.003,0.0,-1.0
0.078,0.0,0.205,0.0,0.0,0.139,0.5,0.0,0.071,0.11,0.39,0.114,0.136,0.112,0.154,0.082,0.305,0.028,0.051,0.118,0.05,0.099,0.019,0.0,0.184,0.0,0.165,0.0,0.0,0.003,0.0,0.092,0.005,0.015,0.0,0.0,0.0,0.115,0.003,0.0,-1.0
0.093,0.0,0.244,0.0,0.0,0.167,0.5,0.0,0.071,0.135,0.415,0.139,0.155,0.136,0.174,0.103,0.344,0.039,0.048,0.118,0.047,0.101,0.016,0.0,0.191,0.0,0.167,0.0,0.0,0.002,0.0,0.099,0.004,0.012,0.0,0.0,0.0,0.117,0.003,0.0,-1.0
0.083,0.0,0.218,0.0,0.0,0.15,0.5,0.0,0.071,0.122,0.415,0.125,0.145,0.123,0.164,0.092,0.332,0.034,0.048,0.118,0.049,0.101,0.017,0.0,0.186,0.0,0.165,0.0,0.0,0.003,0.0,0.099,0.005,0.015,0.0,0.0,0.0,0.119,0.003,0.0,-1.0
0.088,0.0,0.231,0.0,0.0,0.158,0.5,0.0,0.071,0.127,0.415,0.129,0.148,0.128,0.167,0.096,0.335,0.036,0.045,0.118,0.048,0.101,0.016,0.0,0.189,0.0,0.167,0.0,0.0,0.003,0.0,0.099,0.005,0.015,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.088,0.0,0.231,0.0,0.0,0.158,0.5,0.0,0.071,0.124,0.39,0.129,0.147,0.126,0.164,0.094,0.321,0.034,0.045,0.118,0.048,0.101,0.016,0.0,0.189,0.0,0.167,0.0,0.0,0.003,0.0,0.099,0.005,0.015,0.0,0.0,0.0,0.115,0.003,0.0,-1.0
0.088,0.0,0.231,0.0,0.0,0.158,0.5,0.0,0.071,0.125,0.415,0.127,0.145,0.126,0.164,0.094,0.336,0.035,0.045,0.118,0.048,0.101,0.016,0.0,0.189,0.0,0.167,0.0,0.0,0.003,0.0,0.099,0.005,0.015,0.0,0.0,0.0,0.113,0.003,0.0,-1.0
0.016,0.0,0.09,0.0,0.0,0.059,0.5,0.0,0.0,0.052,0.415,0.045,0.103,0.049,0.124,0.035,0.159,0.007,0.039,0.107,0.09,0.107,0.143,0.047,0.066,0.0,0.0,0.145,0.0,0.07,0.0,0.068,0.0,0.108,0.0,0.0,0.0,0.12,0.003,0.142,-1.0
