@relation knox_v0.6.0-release
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.216,0.0,0.145,0.0,0.0,0.107,0.585,0.014,0.611,0.078,0.531,0.103,0.213,0.087,0.235,0.073,0.237,0.021,0.109,0.139,0.069,0.11,0.286,0.059,0.179,0.0,0.045,0.018,0.0,0.007,0.013,0.091,0.0,0.132,0.0,0.0,0.0,0.136,0.001,0.014,1.0
0.059,0.0,0.024,0.0,0.0,0.01,0.5,0.0,0.056,0.078,0.531,0.103,0.213,0.087,0.235,0.073,0.237,0.021,0.053,0.091,0.061,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.0,1.0
0.02,0.0,0.024,0.0,0.0,0.005,0.5,0.0,0.0,0.004,0.163,0.005,0.021,0.004,0.031,0.002,0.034,0.0,0.0,0.091,0.03,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.0,-1.0
0.314,0.0,0.145,0.0,0.0,0.12,0.61,0.029,0.5,0.096,0.531,0.114,0.233,0.103,0.254,0.087,0.241,0.025,0.062,0.204,0.095,0.124,0.42,0.024,0.181,0.0,0.02,0.03,0.0,0.037,0.0,0.032,0.014,0.148,0.0,0.0,0.0,0.133,0.002,0.012,1.0
0.059,0.0,0.036,0.0,0.0,0.011,0.5,0.0,0.056,0.008,0.204,0.012,0.038,0.01,0.049,0.006,0.061,0.001,0.026,0.091,0.061,0.064,0.0,0.029,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.098,0.0,0.229,0.0,0.0,0.076,0.595,0.014,0.222,0.053,0.469,0.058,0.113,0.055,0.138,0.042,0.22,0.011,0.066,0.108,0.029,0.067,0.223,0.011,0.113,0.03,0.012,0.0,0.0,0.001,0.002,0.032,0.0,0.048,0.0,0.0,0.0,0.066,0.002,0.0,1.0
0.02,0.0,0.024,0.0,0.5,0.006,0.5,0.014,0.111,0.005,0.163,0.007,0.026,0.006,0.035,0.003,0.042,0.0,0.053,0.091,0.03,0.056,0.143,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.087,0.001,0.0,-1.0
0.02,0.0,0.048,0.0,0.0,0.013,0.75,0.0,0.278,0.015,0.265,0.023,0.047,0.018,0.062,0.012,0.116,0.002,0.132,0.091,0.061,0.068,0.143,0.015,0.144,0.0,0.0,0.0,0.0,0.017,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.08,0.001,0.0,-1.0
0.118,0.0,0.169,0.0,0.0,0.054,0.655,0.014,0.278,0.041,0.367,0.053,0.083,0.045,0.103,0.032,0.216,0.009,0.086,0.115,0.061,0.073,0.194,0.026,0.148,0.039,0.015,0.0,0.0,0.006,0.004,0.02,0.0,0.035,0.0,0.0,0.0,0.092,0.001,0.0,-1.0
0.02,0.0,0.012,0.0,0.0,0.048,0.665,0.029,0.167,0.039,0.429,0.053,0.088,0.044,0.111,0.032,0.234,0.009,0.098,0.26,0.147,0.199,0.286,0.168,0.165,0.305,0.095,0.0,0.072,0.005,0.012,0.169,0.0,0.428,0.0,0.0,0.0,0.213,0.01,0.0,-1.0
0.098,0.0,0.084,0.111,0.0,0.12,0.57,0.057,0.5,0.069,0.51,0.085,0.135,0.075,0.161,0.058,0.295,0.02,0.161,0.303,0.089,0.18,0.317,0.092,0.192,0.262,0.13,0.028,0.028,0.009,0.0,0.119,0.0,0.418,0.0,0.0,0.0,0.162,0.001,0.022,-1.0
0.059,0.0,0.072,0.0,0.0,0.04,0.5,0.029,0.056,0.02,0.306,0.019,0.039,0.019,0.058,0.013,0.125,0.002,0.099,0.148,0.038,0.082,0.323,0.022,0.096,0.0,0.063,0.0,0.0,0.0,0.0,0.045,0.0,0.062,0.0,0.0,0.0,0.14,0.001,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.018,0.0,0.014,0.167,0.016,0.286,0.02,0.047,0.017,0.063,0.012,0.109,0.002,0.184,0.455,0.106,0.2,0.286,0.088,0.481,0.215,0.333,0.0,0.125,0.033,0.0,0.136,0.0,0.75,0.0,0.0,0.0,0.246,0.009,0.0,-1.0
0.118,0.0,0.133,0.0,0.0,0.117,0.775,0.014,0.778,0.064,0.429,0.096,0.259,0.075,0.27,0.065,0.151,0.012,0.237,0.182,0.324,0.251,0.057,0.135,0.135,0.086,0.05,0.1,0.025,0.268,0.016,0.132,0.012,0.15,0.2,0.0,0.0,0.258,0.001,0.02,1.0
0.02,0.0,0.06,0.0,0.0,0.026,0.9,0.014,0.111,0.064,0.429,0.096,0.259,0.075,0.27,0.065,0.151,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.012,0.0,0.0,0.014,0.0,0.0,0.389,0.029,0.265,0.042,0.095,0.033,0.107,0.024,0.115,0.004,0.474,0.091,0.424,0.32,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.298,0.163,0.409,0.0,0.0,0.0,0.0,0.0,0.362,0.001,0.0,1.0
0.0,0.0,0.024,0.0,0.0,0.033,0.0,0.0,0.167,0.057,0.306,0.068,0.116,0.061,0.13,0.045,0.175,0.01,0.368,0.091,0.424,0.368,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.398,0.061,0.455,0.0,0.0,0.0,0.0,0.0,0.413,0.001,0.0,-1.0
0.078,0.2,0.325,0.0,0.0,0.107,0.85,0.0,0.333,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.105,0.091,0.115,0.149,0.16,0.052,0.085,0.0,0.0,0.0,0.11,0.052,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.118,0.001,0.0,-1.0
0.02,0.05,0.036,0.0,0.0,0.007,1.0,0.0,0.0,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.05,0.06,0.0,0.0,0.01,1.0,0.0,0.167,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.066,0.091,0.0,0.04,0.143,0.0,0.144,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.001,0.0,-1.0
0.02,0.05,0.096,0.0,0.0,0.018,1.0,0.029,0.0,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.061,0.091,0.0,0.048,0.286,0.0,0.104,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.001,0.0,-1.0
0.02,0.05,0.06,0.0,0.0,0.01,1.0,0.0,0.167,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.053,0.091,0.0,0.04,0.071,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.076,0.001,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.006,0.0,0.0,0.0,0.094,0.367,0.104,0.12,0.098,0.137,0.074,0.309,0.027,0.0,0.091,0.0,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.001,0.0,-1.0
0.157,0.0,0.036,0.111,0.0,0.045,0.5,0.0,0.333,0.029,0.49,0.038,0.098,0.032,0.125,0.024,0.168,0.005,0.132,0.205,0.121,0.18,0.143,0.103,0.288,0.0,0.125,0.062,0.0,0.0,0.061,0.148,0.088,0.188,0.0,0.0,0.0,0.127,0.002,0.05,-1.0
0.039,0.0,0.072,0.0,0.0,0.016,0.5,0.043,0.0,0.007,0.163,0.007,0.015,0.007,0.025,0.004,0.057,0.0,0.0,0.091,0.0,0.052,0.071,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.0,-1.0
0.118,0.0,0.036,0.0,0.0,0.045,0.5,0.014,0.056,0.023,0.531,0.023,0.067,0.023,0.099,0.017,0.157,0.003,0.035,0.121,0.051,0.149,0.191,0.059,0.063,0.0,0.0,0.0,0.0,0.011,0.068,0.197,0.0,0.082,0.0,0.0,0.0,0.179,0.001,0.0,-1.0
0.078,0.0,0.012,0.0,0.5,0.015,0.5,0.0,0.333,0.015,0.245,0.026,0.07,0.019,0.082,0.013,0.089,0.002,0.211,0.182,0.121,0.176,0.286,0.118,0.577,0.0,0.0,0.25,0.0,0.0,0.0,0.136,0.0,0.25,0.0,0.0,0.0,0.188,0.004,0.2,1.0
0.039,0.0,0.036,0.0,0.0,0.008,1.0,0.0,0.167,0.014,0.306,0.02,0.061,0.016,0.077,0.011,0.093,0.001,0.0,0.091,0.0,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.059,0.0,0.024,0.0,0.0,0.013,0.5,0.014,0.056,0.009,0.327,0.01,0.038,0.01,0.058,0.006,0.073,0.001,0.0,0.091,0.0,0.064,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.0,-1.0
0.0,0.0,0.012,0.111,0.5,0.008,0.0,0.0,0.0,0.008,0.143,0.016,0.045,0.011,0.052,0.007,0.051,0.001,0.026,0.091,0.03,0.04,0.143,0.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.261,0.0,-1.0
0.255,0.0,0.024,0.444,0.0,0.156,0.555,0.014,0.111,0.102,0.694,0.109,0.216,0.105,0.249,0.088,0.314,0.033,0.123,0.265,0.159,0.204,0.12,0.059,0.192,0.107,0.083,0.042,0.0,0.019,0.024,0.121,0.029,0.332,0.0,0.0,0.0,0.129,0.085,0.034,1.0
0.059,0.0,0.0,0.0,0.0,0.044,0.5,0.014,0.0,0.102,0.694,0.109,0.216,0.105,0.249,0.088,0.314,0.033,0.053,0.303,0.121,0.171,0.237,0.118,0.096,0.073,0.222,0.0,0.25,0.039,0.081,0.144,0.079,0.332,0.0,0.0,0.0,0.106,0.002,0.0,1.0
0.078,0.0,0.012,0.0,1.0,0.021,0.5,0.0,0.333,0.019,0.286,0.033,0.088,0.024,0.101,0.017,0.101,0.002,0.105,0.091,0.02,0.064,0.191,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.121,0.003,0.0,1.0
0.039,0.0,0.036,0.0,0.0,0.012,1.0,0.0,0.167,0.015,0.347,0.021,0.065,0.017,0.085,0.012,0.101,0.002,0.0,0.091,0.0,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.059,0.0,0.265,0.0,0.0,0.318,0.845,0.0,0.5,0.486,0.571,0.498,0.396,0.49,0.408,0.448,0.687,0.357,0.144,0.091,0.178,0.22,0.014,0.192,0.131,0.0,0.0,0.0,0.012,0.248,0.062,0.203,0.006,0.0,0.0,0.0,0.0,0.288,0.001,0.0,1.0
0.0,0.0,0.012,0.0,0.5,0.006,0.0,0.0,0.0,0.486,0.571,0.498,0.396,0.49,0.408,0.448,0.687,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02,0.0,0.012,0.0,0.5,0.008,0.5,0.0,0.0,0.486,0.571,0.498,0.396,0.49,0.408,0.448,0.687,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.039,0.0,0.096,0.0,0.0,0.199,0.5,0.0,0.389,0.486,0.571,0.498,0.396,0.49,0.408,0.448,0.687,0.357,0.189,0.091,0.242,0.521,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.252,0.383,0.691,0.0,0.0,0.0,0.0,0.0,0.278,0.001,0.0,1.0
0.0,0.0,0.0,0.0,0.5,0.006,0.0,0.0,0.056,0.486,0.571,0.498,0.396,0.49,0.408,0.448,0.687,0.357,0.0,0.091,0.0,0.048,0.286,0.0,0.577,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.087,0.004,0.0,1.0
0.373,0.0,0.072,0.222,0.0,0.406,0.555,0.014,0.5,0.24,0.694,0.258,0.325,0.247,0.351,0.22,0.508,0.131,0.187,0.508,0.216,0.352,0.066,0.121,0.158,0.137,0.197,0.022,0.262,0.0,0.017,0.178,0.016,0.522,0.0,0.0,0.0,0.256,0.002,0.018,-1.0
0.078,0.0,0.012,0.0,0.0,0.009,0.5,0.014,0.056,0.24,0.694,0.258,0.325,0.247,0.351,0.22,0.508,0.131,0.105,0.091,0.0,0.096,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.087,0.002,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.056,0.24,0.694,0.258,0.325,0.247,0.351,0.22,0.508,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.006,0.0,0.0,0.0,0.24,0.694,0.258,0.325,0.247,0.351,0.22,0.508,0.131,0.0,0.182,0.03,0.128,0.571,0.0,0.385,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.072,0.001,0.0,-1.0
0.078,0.0,0.012,0.0,0.5,0.015,0.5,0.0,0.333,0.015,0.245,0.026,0.068,0.019,0.08,0.013,0.09,0.002,0.211,0.182,0.121,0.176,0.286,0.118,0.577,0.0,0.0,0.25,0.0,0.0,0.0,0.136,0.0,0.25,0.0,0.0,0.0,0.203,0.004,0.2,1.0
0.039,0.0,0.036,0.0,0.0,0.008,1.0,0.0,0.167,0.013,0.286,0.019,0.057,0.015,0.073,0.011,0.088,0.001,0.0,0.091,0.0,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.0,0.0,0.145,0.0,0.0,0.113,0.0,0.0,0.5,0.196,0.429,0.226,0.194,0.207,0.21,0.169,0.487,0.096,0.408,0.106,0.273,0.209,0.0,0.397,0.0,0.0,0.0,0.02,0.0,0.354,0.007,0.322,0.0,0.02,0.0,0.0,0.0,0.36,0.001,0.0,1.0
0.0,0.0,0.012,0.0,0.5,0.006,0.0,0.0,0.056,0.007,0.204,0.009,0.033,0.007,0.045,0.005,0.049,0.0,0.026,0.091,0.0,0.048,0.143,0.0,0.481,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.094,0.002,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.008,1.0,0.0,0.167,0.01,0.224,0.015,0.047,0.012,0.059,0.008,0.067,0.001,0.0,0.091,0.0,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.373,0.0,0.048,0.444,0.0,0.365,0.55,0.029,0.5,0.258,0.796,0.298,0.431,0.272,0.456,0.254,0.503,0.149,0.153,0.391,0.203,0.277,0.077,0.163,0.321,0.099,0.15,0.032,0.075,0.033,0.008,0.179,0.015,0.368,0.0,0.0,0.0,0.232,0.07,0.0,1.0
0.078,0.0,0.0,0.0,0.0,0.007,0.5,0.029,0.111,0.258,0.796,0.298,0.431,0.272,0.456,0.254,0.503,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02,0.0,0.012,0.0,0.0,0.006,0.5,0.0,0.0,0.258,0.796,0.298,0.431,0.272,0.456,0.254,0.503,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.012,0.0,0.0,0.006,0.0,0.0,0.0,0.258,0.796,0.298,0.431,0.272,0.456,0.254,0.503,0.149,0.0,0.182,0.03,0.128,0.571,0.0,0.385,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.072,0.001,0.0,1.0
0.0,0.0,0.157,0.0,0.5,0.082,0.0,0.0,0.5,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.276,0.136,0.114,0.168,0.071,0.074,0.385,0.215,0.0,0.0,0.0,0.34,0.0,0.057,0.529,0.062,0.0,0.0,0.0,0.243,0.002,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.002,0.0,0.0,0.056,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.009,0.0,0.0,0.111,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.158,0.091,0.121,0.096,0.0,0.176,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.188,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.003,0.0,0.0,0.056,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.003,0.0,0.0,0.056,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.158,0.091,0.091,0.064,0.286,0.059,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.159,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.003,0.0,0.0,0.056,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.158,0.091,0.121,0.064,0.286,0.059,0.577,0.0,0.0,0.0,0.0,0.033,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.003,0.0,0.0,0.056,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.158,0.091,0.121,0.064,0.286,0.059,0.577,0.0,0.0,0.0,0.0,0.033,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.005,0.0,0.0,0.111,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.005,0.0,0.0,0.111,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.211,0.091,0.152,0.112,0.286,0.118,0.577,0.0,0.0,0.0,0.0,0.033,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.217,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.005,0.0,0.0,0.111,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.5,0.005,0.0,0.0,0.111,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.211,0.091,0.152,0.112,0.286,0.118,0.577,0.0,0.0,0.0,0.0,0.033,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.217,0.001,0.0,-1.0
0.0,0.0,0.024,1.0,0.0,0.005,0.0,0.0,0.0,0.092,0.327,0.103,0.129,0.096,0.142,0.073,0.258,0.023,0.079,0.091,0.045,0.032,0.0,0.0,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.502,0.0,-1.0
0.176,0.0,0.0,0.222,0.0,0.009,0.0,0.0,0.0,0.005,0.061,0.007,0.033,0.006,0.035,0.004,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.078,0.0,0.012,0.0,0.5,0.027,0.5,0.0,0.333,0.024,0.327,0.038,0.094,0.029,0.11,0.021,0.125,0.003,0.105,0.182,0.091,0.144,0.286,0.039,0.64,0.0,0.112,0.082,0.0,0.0,0.0,0.045,0.0,0.25,0.0,0.0,0.0,0.14,0.003,0.2,1.0
0.02,0.0,0.024,0.0,0.5,0.1,0.61,0.014,0.111,0.073,0.449,0.101,0.239,0.083,0.254,0.071,0.181,0.016,0.257,0.374,0.192,0.245,0.349,0.189,0.342,0.429,0.037,0.028,0.028,0.015,0.004,0.146,0.0,0.39,0.0,0.0,0.0,0.283,0.003,0.088,-1.0
0.02,0.0,0.024,0.0,0.0,0.011,1.0,0.0,0.056,0.011,0.265,0.017,0.053,0.014,0.068,0.009,0.08,0.001,0.079,0.136,0.045,0.112,0.286,0.059,0.096,0.0,0.0,0.125,0.0,0.017,0.0,0.045,0.0,0.125,0.0,0.0,0.0,0.159,0.001,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.014,1.0,0.0,0.167,0.016,0.347,0.023,0.065,0.019,0.085,0.013,0.109,0.002,0.0,0.091,0.0,0.048,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.001,0.0,-1.0
0.059,0.0,0.41,0.0,0.0,0.442,0.89,0.0,0.333,0.674,0.653,0.708,0.501,0.686,0.511,0.65,0.874,0.658,0.265,0.097,0.216,0.228,0.02,0.292,0.1,0.0,0.0,0.008,0.0,0.352,0.042,0.314,0.008,0.008,0.0,0.0,0.0,0.359,0.001,0.0,1.0
0.0,0.0,0.012,0.0,0.5,0.006,0.0,0.0,0.0,0.674,0.653,0.708,0.501,0.686,0.511,0.65,0.874,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02,0.0,0.012,0.0,0.5,0.008,0.5,0.0,0.0,0.674,0.653,0.708,0.501,0.686,0.511,0.65,0.874,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.039,0.0,0.096,0.0,0.0,0.199,0.5,0.0,0.222,0.674,0.653,0.708,0.501,0.686,0.511,0.65,0.874,0.658,0.233,0.091,0.333,0.416,0.0,0.202,0.0,0.0,0.0,0.0,0.035,0.123,0.267,0.35,0.0,0.0,0.0,0.0,0.0,0.315,0.001,0.0,1.0
0.0,0.0,0.0,0.0,0.5,0.006,0.0,0.0,0.0,0.674,0.653,0.708,0.501,0.686,0.511,0.65,0.874,0.658,0.0,0.091,0.0,0.048,0.286,0.0,0.577,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.087,0.004,0.0,1.0
0.0,0.0,0.084,0.0,0.0,0.098,0.0,0.0,0.444,0.148,0.245,0.171,0.135,0.156,0.142,0.119,0.335,0.047,0.308,0.091,0.342,0.311,0.0,0.437,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.306,0.001,0.0,-1.0
0.039,0.0,0.133,0.0,0.5,0.029,0.625,0.057,0.0,0.013,0.224,0.014,0.032,0.014,0.045,0.008,0.09,0.001,0.053,0.091,0.014,0.052,0.191,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.643,0.111,0.006,0.061,0.01,0.03,0.007,0.032,0.004,0.026,0.0,0.045,0.078,0.0,0.014,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,-1.0
0.039,0.0,0.108,0.0,0.5,0.027,0.665,0.0,0.056,0.021,0.327,0.028,0.059,0.024,0.077,0.016,0.141,0.003,0.105,0.096,0.028,0.062,0.214,0.008,0.133,0.0,0.01,0.0,0.0,0.015,0.0,0.025,0.0,0.015,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.0,0.0,0.0,0.111,0.5,0.002,0.0,0.057,0.056,0.003,0.122,0.007,0.026,0.005,0.032,0.003,0.031,0.0,0.035,0.091,0.0,0.016,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.024,0.0,1.0,0.003,0.0,0.0,0.056,0.004,0.143,0.007,0.024,0.005,0.032,0.003,0.036,0.0,0.053,0.091,0.0,0.032,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.0,-1.0
0.0,0.0,0.0,0.111,0.0,0.001,0.0,0.014,0.056,0.001,0.102,0.003,0.02,0.002,0.025,0.001,0.014,0.0,0.053,0.091,0.0,0.016,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,-1.0
