@relation qpid-jms_0.3.0
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.015,0.0,0.0,0.008,0.0,0.01,0.091,0.011,0.24,0.014,0.073,0.012,0.089,0.008,0.047,0.0,0.133,0.068,0.045,0.019,0.148,0.032,0.222,0.11,0.055,0.0,0.0,0.0,0.0,0.009,0.0,0.134,0.0,0.0,0.165,0.1,0.0,0.0,-1.0
0.038,0.0,0.218,0.0,0.0,0.077,0.635,0.041,0.023,0.121,0.36,0.161,0.156,0.136,0.178,0.104,0.386,0.041,0.221,0.043,0.069,0.01,0.129,0.0,0.52,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.005,0.145,0.0,0.0,-1.0
0.019,0.0,0.005,0.0,0.0,0.002,0.5,0.0,0.045,0.005,0.18,0.006,0.038,0.005,0.051,0.003,0.027,0.0,0.267,0.041,0.102,0.013,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,-1.0
0.0,0.0,0.114,0.0,0.0,0.062,0.0,0.0,0.045,0.122,0.3,0.113,0.193,0.119,0.207,0.093,0.19,0.018,0.203,0.041,0.122,0.019,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.118,0.011,0.054,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,-1.0
0.0,0.0,0.025,0.0,0.0,0.022,0.0,0.0,0.25,0.037,0.54,0.046,0.225,0.04,0.259,0.033,0.104,0.004,0.289,0.048,0.141,0.025,0.049,0.043,0.055,0.0,0.0,0.085,0.019,0.093,0.042,0.045,0.05,0.034,0.012,0.0,0.0,0.171,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.01,0.0,0.037,0.54,0.046,0.225,0.04,0.259,0.033,0.104,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.004,0.0,0.0,0.023,0.007,0.22,0.007,0.044,0.007,0.06,0.004,0.034,0.0,0.133,0.082,0.169,0.029,0.0,0.032,0.0,0.0,0.0,0.5,0.0,0.056,0.0,0.027,0.0,0.2,0.0,0.0,0.0,0.157,0.0,0.0,-1.0
0.058,0.0,0.03,0.0,0.0,0.01,0.5,0.0,0.045,0.013,0.16,0.015,0.073,0.014,0.082,0.009,0.034,0.0,0.133,0.041,0.079,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.045,0.012,0.2,0.011,0.045,0.012,0.06,0.008,0.048,0.0,0.2,0.041,0.271,0.035,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.444,0.125,0.054,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.006,0.0,0.0,0.068,0.01,0.2,0.013,0.064,0.011,0.077,0.008,0.043,0.0,0.4,0.041,0.136,0.021,0.0,0.065,0.25,0.0,0.0,0.0,0.0,0.056,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.023,0.003,0.12,0.003,0.018,0.003,0.027,0.002,0.015,0.0,0.133,0.041,0.068,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.006,0.0,0.0,0.023,0.009,0.2,0.011,0.047,0.01,0.062,0.006,0.045,0.0,0.133,0.041,0.203,0.042,0.0,0.097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,-1.0
0.096,0.0,0.025,0.0,0.0,0.012,0.7,0.0,0.091,0.018,0.2,0.02,0.082,0.019,0.094,0.013,0.052,0.001,0.16,0.041,0.081,0.013,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,-1.0
0.038,0.0,0.015,0.0,0.0,0.008,1.0,0.0,0.068,0.013,0.24,0.016,0.085,0.014,0.101,0.01,0.044,0.001,0.053,0.041,0.054,0.013,0.119,0.013,0.133,0.0,0.0,0.0,0.0,0.0,0.012,0.011,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.333,0.003,0.0,0.0,0.0,0.013,0.24,0.016,0.085,0.014,0.101,0.01,0.044,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.019,0.0,0.02,0.0,0.0,0.017,0.5,0.0,0.091,0.024,0.22,0.026,0.111,0.024,0.123,0.018,0.053,0.001,0.333,0.041,0.127,0.028,0.0,0.04,0.083,0.0,0.0,0.0,0.0,0.056,0.0,0.034,0.0,0.0,0.036,0.0,0.0,0.143,0.0,0.0,-1.0
0.231,0.0,0.104,0.0,0.0,0.125,0.5,0.0,0.045,0.232,0.38,0.256,0.309,0.241,0.324,0.206,0.333,0.07,0.191,0.047,0.29,0.037,0.007,0.04,0.008,0.047,0.0,0.0,0.006,0.003,0.003,0.058,0.0,0.028,0.004,0.0,0.045,0.199,0.0,0.0,-1.0
0.038,0.0,0.025,0.0,0.0,0.012,1.0,0.01,0.045,0.018,0.26,0.026,0.105,0.021,0.122,0.015,0.065,0.001,0.107,0.041,0.027,0.012,0.089,0.019,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.01,0.0,0.0,0.068,0.014,0.24,0.015,0.069,0.014,0.086,0.01,0.052,0.001,0.333,0.163,0.373,0.067,0.0,0.065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054,0.0,0.2,0.0,0.0,0.0,0.229,0.0,0.0,-1.0
0.058,0.0,0.01,0.0,0.0,0.008,0.5,0.01,0.114,0.018,0.26,0.021,0.078,0.019,0.096,0.013,0.069,0.001,0.167,0.041,0.119,0.024,0.0,0.016,0.083,0.0,0.0,0.0,0.0,0.111,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.005,0.14,0.007,0.036,0.006,0.046,0.004,0.029,0.0,0.033,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.003,0.14,0.004,0.022,0.004,0.033,0.002,0.023,0.0,0.133,0.041,0.068,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.009,0.16,0.013,0.064,0.01,0.074,0.007,0.034,0.0,0.167,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.012,0.18,0.017,0.084,0.014,0.094,0.01,0.039,0.0,0.167,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.086,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.0,0.003,0.5,0.031,0.0,0.002,0.16,0.002,0.009,0.002,0.022,0.001,0.024,0.0,0.0,0.041,0.0,0.01,0.074,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.051,0.023,0.002,0.04,0.003,0.016,0.002,0.019,0.001,0.009,0.0,0.033,0.041,0.0,0.003,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.0,0.006,0.5,0.01,0.114,0.011,0.26,0.014,0.069,0.012,0.087,0.008,0.051,0.001,0.167,0.041,0.119,0.018,0.0,0.016,0.083,0.0,0.0,0.0,0.0,0.056,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,-1.0
0.019,0.0,0.005,0.0,0.0,0.004,0.5,0.0,0.045,0.006,0.26,0.009,0.055,0.008,0.074,0.005,0.042,0.0,0.133,0.041,0.102,0.022,0.0,0.032,0.333,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.114,0.0,0.25,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.003,0.14,0.004,0.022,0.004,0.033,0.002,0.023,0.0,0.133,0.041,0.068,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.005,0.14,0.007,0.035,0.006,0.045,0.004,0.029,0.0,0.033,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.0,0.006,0.5,0.01,0.114,0.011,0.26,0.014,0.071,0.012,0.089,0.008,0.049,0.001,0.167,0.041,0.119,0.018,0.0,0.016,0.083,0.0,0.0,0.0,0.0,0.056,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.003,0.14,0.004,0.022,0.004,0.033,0.002,0.023,0.0,0.133,0.041,0.068,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.009,0.16,0.013,0.062,0.01,0.072,0.007,0.035,0.0,0.167,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0
0.038,0.048,0.01,0.0,0.0,0.006,0.5,0.01,0.136,0.015,0.28,0.018,0.084,0.016,0.103,0.011,0.059,0.001,0.2,0.041,0.136,0.019,0.0,0.016,0.083,0.0,0.0,0.0,0.0,0.083,0.062,0.014,0.05,0.0,0.0,0.0,0.0,0.079,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.01,0.0,0.003,0.08,0.002,0.011,0.003,0.017,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.08,0.002,0.011,0.003,0.017,0.001,0.014,0.0,0.0,0.041,0.0,0.003,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,-1.0
0.0,0.0,0.02,0.0,0.0,0.007,0.0,0.0,0.0,0.008,0.28,0.007,0.027,0.008,0.05,0.005,0.065,0.0,0.0,0.051,0.0,0.012,0.185,0.0,0.333,0.0,0.042,0.0,0.0,0.0,0.031,0.0,0.1,0.05,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.003,0.14,0.004,0.022,0.004,0.033,0.002,0.023,0.0,0.133,0.041,0.068,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.005,0.14,0.007,0.033,0.006,0.043,0.004,0.031,0.0,0.033,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0
0.038,0.0,0.01,0.0,0.0,0.008,0.5,0.01,0.114,0.018,0.3,0.025,0.111,0.02,0.13,0.015,0.066,0.001,0.167,0.041,0.136,0.026,0.0,0.048,0.083,0.0,0.0,0.0,0.0,0.25,0.0,0.041,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.003,0.14,0.004,0.022,0.004,0.033,0.002,0.023,0.0,0.133,0.041,0.068,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.0,0.023,0.012,0.18,0.017,0.08,0.014,0.091,0.009,0.04,0.0,0.167,0.041,0.017,0.01,0.148,0.0,0.167,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.064,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.023,0.003,0.16,0.004,0.029,0.004,0.041,0.002,0.023,0.0,0.067,0.041,0.034,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,-1.0
0.0,0.0,0.0,0.143,0.0,0.003,0.0,0.0,0.0,0.001,0.08,0.001,0.005,0.001,0.012,0.0,0.007,0.0,0.0,0.041,0.0,0.003,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.333,0.005,0.5,0.0,0.023,0.009,0.22,0.012,0.065,0.01,0.08,0.007,0.039,0.0,0.133,0.041,0.0,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.0,0.0,0.0,0.143,0.0,0.003,0.0,0.01,0.0,0.001,0.08,0.001,0.005,0.001,0.012,0.0,0.007,0.0,0.0,0.041,0.0,0.003,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,-1.0
0.0,0.0,0.005,0.143,0.333,0.006,0.0,0.0,0.0,0.009,0.34,0.009,0.062,0.009,0.087,0.006,0.047,0.0,0.033,0.082,0.051,0.018,0.148,0.032,0.25,0.0,0.0,0.0,0.056,0.028,0.125,0.027,0.15,0.1,0.0,0.0,0.0,0.164,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.667,0.003,0.0,0.0,0.0,0.003,0.16,0.004,0.033,0.004,0.045,0.002,0.018,0.0,0.0,0.041,0.034,0.01,0.148,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.1,0.0,0.0,0.0,0.0,0.114,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.023,0.004,0.16,0.006,0.038,0.005,0.05,0.003,0.023,0.0,0.067,0.041,0.034,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,-1.0
0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.091,0.015,0.32,0.019,0.118,0.016,0.139,0.012,0.049,0.001,0.1,0.051,0.059,0.018,0.148,0.024,0.0,0.0,0.0,0.125,0.0,0.042,0.016,0.02,0.025,0.05,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.077,0.0,0.045,0.0,0.0,0.014,0.72,0.051,0.023,0.014,0.2,0.016,0.076,0.015,0.089,0.01,0.043,0.001,0.045,0.041,0.007,0.01,0.083,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.077,0.0,0.045,0.0,0.0,0.014,0.72,0.031,0.023,0.014,0.2,0.016,0.076,0.015,0.089,0.01,0.043,0.001,0.045,0.041,0.007,0.01,0.083,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.135,0.0,0.074,0.0,0.0,0.025,0.735,0.112,0.045,0.023,0.26,0.024,0.102,0.023,0.118,0.017,0.062,0.001,0.031,0.041,0.004,0.01,0.079,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,-1.0
0.115,0.0,0.054,0.0,0.0,0.018,0.725,0.061,0.068,0.02,0.28,0.022,0.096,0.021,0.115,0.015,0.063,0.001,0.055,0.041,0.006,0.01,0.081,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.0,0.023,0.005,0.16,0.005,0.029,0.005,0.041,0.003,0.025,0.0,0.133,0.041,0.169,0.022,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.0,0.023,0.005,0.16,0.005,0.029,0.005,0.041,0.003,0.025,0.0,0.133,0.041,0.169,0.022,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.019,0.0,0.035,0.0,0.0,0.013,0.5,0.0,0.023,0.016,0.22,0.015,0.078,0.015,0.092,0.011,0.043,0.001,0.124,0.041,0.073,0.012,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.048,0.018,0.012,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,-1.0
0.038,0.0,0.015,0.0,0.0,0.006,0.5,0.0,0.023,0.01,0.22,0.011,0.058,0.01,0.074,0.007,0.04,0.0,0.111,0.041,0.068,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,-1.0
0.077,0.0,0.015,0.0,0.0,0.025,0.5,0.041,0.432,0.038,0.4,0.045,0.184,0.041,0.207,0.032,0.096,0.003,0.4,0.095,0.305,0.048,0.099,0.118,0.167,0.0,0.055,0.165,0.0,0.018,0.0,0.108,0.0,0.334,0.0,0.0,0.335,0.21,0.0,0.082,-1.0
0.038,0.0,0.01,0.0,0.0,0.016,0.875,0.031,0.205,0.023,0.32,0.029,0.124,0.025,0.144,0.019,0.074,0.002,0.2,0.068,0.113,0.031,0.197,0.043,0.055,0.0,0.0,0.335,0.0,0.037,0.0,0.036,0.0,0.134,0.0,0.0,0.0,0.143,0.0,0.082,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.02,0.023,0.005,0.18,0.008,0.036,0.007,0.05,0.004,0.041,0.0,0.2,0.041,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-1.0
0.115,0.048,0.005,0.0,0.0,0.018,1.0,0.031,0.045,0.017,0.38,0.016,0.06,0.016,0.089,0.011,0.09,0.001,0.067,0.286,0.068,0.103,0.296,0.065,0.167,0.0,0.667,0.5,0.0,0.111,0.0,0.108,0.0,1.0,0.0,0.0,0.0,0.329,0.0,0.25,-1.0
0.058,0.0,0.01,0.0,0.0,0.008,0.5,0.01,0.091,0.011,0.28,0.013,0.069,0.012,0.089,0.008,0.051,0.001,0.333,0.082,0.203,0.029,0.148,0.032,0.0,0.0,0.0,0.5,0.0,0.056,0.0,0.027,0.0,0.2,0.0,0.0,0.0,0.171,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.0,0.002,0.16,0.003,0.024,0.003,0.036,0.002,0.019,0.0,0.067,0.041,0.0,0.01,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.019,0.0,0.03,0.0,0.0,0.021,0.93,0.071,0.295,0.034,0.32,0.043,0.151,0.038,0.17,0.029,0.094,0.003,0.389,0.048,0.203,0.022,0.123,0.054,0.555,0.0,0.028,0.085,0.0,0.0,0.011,0.049,0.0,0.066,0.0,0.0,0.0,0.14,0.0,0.0,-1.0
0.0,0.0,0.02,0.0,0.0,0.008,0.0,0.031,0.0,0.013,0.22,0.012,0.049,0.013,0.065,0.008,0.054,0.001,0.067,0.041,0.102,0.013,0.148,0.032,0.0,0.0,0.0,0.0,0.0,0.056,0.047,0.027,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,-1.0
0.019,0.0,0.02,0.0,0.0,0.011,0.5,0.02,0.091,0.016,0.26,0.021,0.071,0.018,0.089,0.012,0.077,0.001,0.178,0.068,0.079,0.021,0.0,0.032,0.5,0.0,0.112,0.0,0.0,0.0,0.0,0.036,0.0,0.066,0.0,0.0,0.0,0.129,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.01,0.023,0.004,0.12,0.005,0.025,0.004,0.034,0.003,0.025,0.0,0.067,0.041,0.0,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,-1.0
0.038,0.0,0.01,0.0,0.0,0.032,0.7,0.01,0.182,0.041,0.5,0.045,0.169,0.043,0.202,0.034,0.128,0.005,0.267,0.106,0.203,0.043,0.119,0.058,0.4,0.0,0.067,0.3,0.0,0.044,0.0,0.065,0.02,0.16,0.0,0.0,0.0,0.18,0.0,0.1,-1.0
0.173,0.0,0.025,0.0,0.0,0.039,0.61,0.02,0.341,0.055,0.48,0.061,0.218,0.058,0.247,0.047,0.132,0.007,0.314,0.07,0.223,0.032,0.043,0.055,0.262,0.0,0.023,0.215,0.016,0.032,0.0,0.077,0.0,0.142,0.0,0.0,0.07,0.167,0.0,0.108,-1.0
0.077,0.048,0.01,0.0,0.0,0.015,0.5,0.02,0.114,0.023,0.38,0.026,0.122,0.024,0.147,0.018,0.079,0.002,0.222,0.068,0.192,0.03,0.099,0.032,0.222,0.0,0.055,0.0,0.0,0.037,0.0,0.036,0.0,0.134,0.0,0.0,0.165,0.143,0.0,0.25,-1.0
0.038,0.048,0.015,0.0,0.0,0.011,0.875,0.051,0.25,0.023,0.32,0.028,0.138,0.025,0.158,0.019,0.063,0.001,0.267,0.061,0.169,0.017,0.111,0.032,0.083,0.0,0.083,0.0,0.0,0.028,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.062,-1.0
0.038,0.095,0.0,0.0,0.0,0.002,0.5,0.051,0.0,0.002,0.12,0.002,0.009,0.002,0.019,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.154,0.0,0.03,0.0,0.0,0.036,0.665,0.0,0.386,0.054,0.44,0.066,0.244,0.058,0.267,0.048,0.118,0.006,0.311,0.045,0.109,0.031,0.083,0.046,0.222,0.0,0.0,0.055,0.0,0.012,0.0,0.048,0.022,0.022,0.031,0.0,0.0,0.214,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.004,0.0,0.0,0.045,0.005,0.16,0.006,0.027,0.006,0.039,0.003,0.035,0.0,0.2,0.041,0.068,0.026,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.171,0.0,0.0,-1.0
0.173,0.0,0.045,0.0,0.0,0.055,0.65,0.0,0.364,0.076,0.36,0.086,0.26,0.08,0.276,0.067,0.124,0.009,0.347,0.057,0.176,0.036,0.015,0.052,0.017,0.0,0.0,0.2,0.0,0.028,0.062,0.105,0.0,0.08,0.007,0.0,0.0,0.196,0.0,0.0,-1.0
0.0,0.0,0.015,0.0,0.0,0.005,0.0,0.0,0.023,0.006,0.1,0.006,0.029,0.006,0.036,0.003,0.021,0.0,0.133,0.041,0.079,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,-1.0
0.115,0.0,0.05,0.0,0.0,0.057,0.59,0.0,0.25,0.073,0.4,0.086,0.231,0.078,0.252,0.064,0.151,0.01,0.289,0.044,0.133,0.025,0.037,0.04,0.138,0.0,0.0,0.085,0.0,0.046,0.062,0.047,0.0,0.034,0.006,0.0,0.0,0.12,0.0,0.0,-1.0
0.096,0.0,0.04,0.0,0.0,0.027,0.75,0.0,0.182,0.035,0.32,0.038,0.156,0.036,0.175,0.028,0.078,0.002,0.175,0.041,0.093,0.026,0.093,0.016,0.063,0.0,0.0,0.0,0.0,0.021,0.024,0.037,0.013,0.0,0.027,0.0,0.0,0.107,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.0,0.035,0.32,0.038,0.156,0.036,0.175,0.028,0.078,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.019,0.0,0.025,0.0,0.0,0.022,0.665,0.0,0.182,0.033,0.3,0.036,0.133,0.034,0.151,0.026,0.083,0.002,0.255,0.048,0.119,0.026,0.0,0.054,0.083,0.0,0.0,0.085,0.0,0.028,0.011,0.054,0.0,0.034,0.012,0.0,0.0,0.136,0.0,0.0,-1.0
