@relation flink_release-0.8.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.041,0.004,0.49,0.009,0.023,0.006,0.025,0.003,0.107,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.005,0.5,0.0,0.02,0.004,0.49,0.009,0.023,0.006,0.025,0.003,0.107,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.008,0.5,0.0,0.061,0.004,0.49,0.009,0.023,0.006,0.025,0.003,0.107,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.011,0.043,0.0,0.0,0.035,1.0,0.013,0.224,0.002,0.333,0.004,0.009,0.002,0.011,0.001,0.075,0.0,0.185,0.038,0.068,0.038,0.078,0.031,0.216,0.0,0.0,0.0,0.0,0.004,0.003,0.022,0.0,0.0,0.0,0.0,0.0,0.118,0.009,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.024,0.835,0.0,0.102,0.001,0.373,0.002,0.009,0.001,0.011,0.001,0.05,0.0,0.123,0.09,0.123,0.059,0.067,0.073,0.059,0.082,0.022,0.0,0.0,0.012,0.055,0.059,0.0,0.2,0.0,0.0,0.0,0.123,0.002,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.015,0.5,0.0,0.041,0.001,0.373,0.002,0.009,0.001,0.011,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.086,0.0,0.021,0.0,0.0,0.049,0.75,0.002,0.265,0.003,0.49,0.005,0.017,0.003,0.02,0.002,0.08,0.0,0.193,0.077,0.161,0.059,0.04,0.081,0.094,0.1,0.0,0.0,0.0,0.037,0.033,0.062,0.0,0.12,0.0,0.0,0.0,0.212,0.004,0.0,-1.0
0.022,0.0,0.007,0.0,0.0,0.017,0.5,0.0,0.061,0.003,0.49,0.005,0.017,0.003,0.02,0.002,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.036,1.0,0.0,0.122,0.002,0.49,0.005,0.012,0.003,0.015,0.002,0.099,0.0,0.167,0.077,0.163,0.059,0.025,0.109,0.088,0.062,0.0,0.0,0.0,0.018,0.03,0.089,0.0,0.1,0.0,0.0,0.0,0.188,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.49,0.005,0.012,0.003,0.015,0.002,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.002,0.49,0.005,0.012,0.003,0.015,0.002,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.013,0.0,0.0,0.041,0.002,0.49,0.005,0.012,0.003,0.015,0.002,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.065,0.0,0.007,0.0,0.0,0.017,0.75,0.0,0.041,0.001,0.294,0.001,0.006,0.001,0.007,0.0,0.033,0.0,0.074,0.051,0.065,0.028,0.033,0.01,0.0,0.082,0.0,0.0,0.0,0.024,0.0,0.03,0.0,0.066,0.0,0.0,0.0,0.171,0.004,0.0,-1.0
0.086,0.0,0.035,0.0,0.0,0.054,0.815,0.002,0.286,0.003,0.49,0.006,0.018,0.004,0.021,0.002,0.084,0.001,0.18,0.055,0.099,0.047,0.043,0.067,0.101,0.035,0.0,0.0,0.0,0.042,0.019,0.048,0.0,0.086,0.0,0.0,0.0,0.182,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.061,0.003,0.49,0.006,0.018,0.004,0.021,0.002,0.084,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.002,0.041,0.003,0.49,0.006,0.018,0.004,0.021,0.002,0.084,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.065,0.0,0.007,0.0,0.0,0.025,0.75,0.0,0.102,0.002,0.412,0.003,0.011,0.002,0.013,0.001,0.067,0.0,0.185,0.048,0.147,0.038,0.025,0.055,0.015,0.062,0.0,0.0,0.0,0.028,0.03,0.056,0.0,0.05,0.0,0.0,0.0,0.176,0.003,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.02,0.002,0.412,0.003,0.011,0.002,0.013,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.075,0.0,0.014,0.0,0.0,0.041,0.75,0.002,0.265,0.002,0.392,0.005,0.016,0.003,0.018,0.002,0.066,0.0,0.2,0.054,0.139,0.045,0.04,0.069,0.094,0.05,0.0,0.0,0.0,0.037,0.033,0.049,0.0,0.08,0.0,0.0,0.0,0.248,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.061,0.002,0.392,0.005,0.016,0.003,0.018,0.002,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.061,0.0,0.196,0.001,0.004,0.001,0.005,0.0,0.024,0.0,0.056,0.038,0.043,0.03,0.05,0.031,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.137,0.004,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.024,0.0,0.0,0.082,0.001,0.49,0.003,0.008,0.002,0.011,0.001,0.081,0.0,0.111,0.062,0.07,0.041,0.08,0.038,0.047,0.1,0.0,0.043,0.0,0.004,0.033,0.031,0.062,0.08,0.0,0.0,0.0,0.086,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.49,0.003,0.008,0.002,0.011,0.001,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.02,0.001,0.49,0.003,0.008,0.002,0.011,0.001,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.075,0.0,0.0,0.0,0.0,0.015,0.835,0.0,0.02,0.001,0.333,0.003,0.006,0.002,0.008,0.001,0.082,0.0,0.037,0.038,0.029,0.026,0.033,0.021,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.107,0.004,0.0,-1.0
0.14,0.0,0.078,0.0,0.0,0.1,0.855,0.0,0.122,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.089,0.054,0.063,0.065,0.05,0.047,0.053,0.05,0.0,0.0,0.0,0.018,0.096,0.056,0.008,0.08,0.226,0.0,0.0,0.137,0.003,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.023,0.0,0.002,0.082,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.02,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.037,0.038,0.0,0.018,0.1,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.02,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.037,0.038,0.065,0.018,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.02,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.037,0.038,0.0,0.018,0.1,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.02,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.037,0.038,0.022,0.024,0.1,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.022,0.0,0.007,0.0,0.0,0.012,0.5,0.0,0.041,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.005,0.5,0.0,0.041,0.005,0.412,0.009,0.014,0.006,0.016,0.003,0.141,0.001,0.074,0.077,0.022,0.03,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.01,1.0,0.0,0.061,0.001,0.294,0.002,0.005,0.001,0.007,0.0,0.052,0.0,0.13,0.038,0.087,0.03,0.05,0.047,0.029,0.0,0.0,0.0,0.0,0.0,0.03,0.033,0.0,0.0,0.0,0.0,0.0,0.077,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.294,0.002,0.005,0.001,0.007,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.0,0.0,0.0,0.011,0.5,0.0,0.041,0.001,0.294,0.001,0.005,0.001,0.006,0.0,0.038,0.0,0.074,0.058,0.087,0.042,0.0,0.047,0.0,0.125,0.0,0.0,0.0,0.0,0.045,0.044,0.0,0.1,0.0,0.0,0.0,0.095,0.004,0.0,-1.0
0.065,0.0,0.021,0.0,0.0,0.039,0.785,0.002,0.224,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.16,0.064,0.13,0.038,0.033,0.042,0.069,0.042,0.0,0.0,0.0,0.024,0.022,0.041,0.013,0.066,0.0,0.0,0.0,0.133,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.041,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.061,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.065,0.0,0.021,0.0,0.0,0.039,0.785,0.002,0.224,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.16,0.064,0.127,0.037,0.033,0.042,0.069,0.042,0.0,0.0,0.0,0.018,0.025,0.033,0.013,0.066,0.0,0.0,0.0,0.133,0.003,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.041,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.061,0.002,0.412,0.004,0.013,0.003,0.015,0.001,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.054,0.0,0.014,0.0,0.0,0.03,0.75,0.002,0.184,0.002,0.373,0.003,0.011,0.002,0.013,0.001,0.059,0.0,0.141,0.054,0.091,0.034,0.04,0.038,0.059,0.0,0.0,0.0,0.0,0.018,0.015,0.027,0.0,0.0,0.0,0.0,0.0,0.133,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.02,0.002,0.373,0.003,0.011,0.002,0.013,0.001,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.054,0.0,0.028,0.0,0.0,0.038,0.815,0.002,0.224,0.002,0.431,0.004,0.015,0.003,0.017,0.001,0.064,0.0,0.148,0.044,0.075,0.032,0.043,0.031,0.059,0.035,0.0,0.0,0.0,0.024,0.009,0.029,0.0,0.028,0.0,0.0,0.0,0.119,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.041,0.002,0.431,0.004,0.015,0.003,0.017,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.005,0.5,0.0,0.02,0.002,0.431,0.004,0.015,0.003,0.017,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.054,0.0,0.014,0.0,0.0,0.024,0.8,0.0,0.102,0.001,0.412,0.003,0.01,0.002,0.012,0.001,0.057,0.0,0.096,0.046,0.057,0.028,0.02,0.025,0.035,0.05,0.0,0.0,0.0,0.007,0.006,0.027,0.015,0.04,0.0,0.0,0.0,0.124,0.003,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.02,0.001,0.412,0.003,0.01,0.002,0.012,0.001,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.005,0.5,0.0,0.02,0.001,0.412,0.003,0.01,0.002,0.012,0.001,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.0,0.007,0.0,0.0,0.015,0.75,0.0,0.041,0.001,0.235,0.001,0.005,0.001,0.006,0.0,0.03,0.0,0.062,0.038,0.036,0.024,0.033,0.021,0.0,0.0,0.0,0.0,0.0,0.006,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.131,0.003,0.0,-1.0
0.032,0.0,0.007,0.0,0.0,0.015,0.75,0.0,0.041,0.001,0.235,0.001,0.005,0.001,0.006,0.0,0.03,0.0,0.062,0.038,0.036,0.024,0.033,0.021,0.0,0.0,0.0,0.0,0.0,0.006,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.127,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.061,0.001,0.314,0.002,0.007,0.001,0.008,0.001,0.049,0.0,0.185,0.077,0.174,0.079,0.0,0.188,0.0,0.25,0.0,0.0,0.0,0.018,0.224,0.133,0.077,0.2,0.0,0.0,0.0,0.262,0.004,0.0,-1.0
0.054,0.0,0.0,0.0,0.0,0.011,0.5,0.0,0.041,0.001,0.255,0.001,0.006,0.001,0.007,0.0,0.028,0.0,0.056,0.038,0.043,0.03,0.05,0.031,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.137,0.004,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.023,1.0,0.0,0.061,0.001,0.275,0.002,0.006,0.001,0.008,0.001,0.052,0.0,0.083,0.038,0.06,0.032,0.075,0.062,0.059,0.0,0.0,0.0,0.0,0.0,0.022,0.044,0.0,0.0,0.0,0.0,0.0,0.086,0.002,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.0,0.001,0.275,0.002,0.006,0.001,0.008,0.001,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.0,0.001,0.275,0.002,0.006,0.001,0.008,0.001,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.0,0.001,0.275,0.002,0.006,0.001,0.008,0.001,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.462,0.43,0.291,0.0,0.0,0.335,0.915,0.059,0.265,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.129,0.038,0.05,0.073,0.083,0.042,0.059,0.0,0.0,0.0,0.0,0.124,0.221,0.054,0.0,0.0,0.0,0.0,0.0,0.119,0.007,0.0,-1.0
0.043,0.032,0.021,0.0,0.0,0.011,0.835,0.052,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.054,0.054,0.021,0.0,0.0,0.013,0.835,0.007,0.041,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.022,0.007,0.0,0.0,0.003,0.5,0.004,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.022,0.021,0.0,0.0,0.012,0.835,0.0,0.02,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.0,0.0,0.0,0.002,0.0,0.004,0.02,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.011,0.0,0.0,0.0,0.001,0.0,0.004,0.02,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.011,0.0,0.0,0.0,0.001,0.0,0.004,0.02,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.011,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.011,0.0,0.04,0.0,0.002,0.0,0.0,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.005,1.0,0.0,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.043,0.043,0.014,0.0,0.0,0.008,1.0,0.0,0.02,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.022,0.014,0.0,0.0,0.006,1.0,0.004,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.022,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.014,0.0,0.0,0.011,1.0,0.0,0.041,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.0,0.0,0.0,0.002,0.0,0.006,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.075,0.075,0.007,0.0,0.0,0.008,0.5,0.002,0.0,0.018,0.392,0.029,0.033,0.021,0.035,0.013,0.195,0.007,0.0,0.038,0.022,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.167,0.001,0.0,-1.0
0.043,0.0,0.021,0.0,0.0,0.045,0.75,0.0,0.102,0.002,0.529,0.004,0.011,0.002,0.014,0.001,0.097,0.0,0.104,0.069,0.07,0.062,0.08,0.075,0.035,0.05,0.0,0.0,0.0,0.037,0.048,0.058,0.015,0.08,0.0,0.0,0.0,0.138,0.005,0.0,1.0
0.0,0.0,0.007,0.0,0.0,0.025,0.0,0.002,0.061,0.002,0.529,0.004,0.011,0.002,0.014,0.001,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.258,0.0,0.163,0.0,0.0,0.277,0.925,0.0,0.204,0.013,0.588,0.025,0.023,0.016,0.026,0.01,0.349,0.009,0.106,0.089,0.042,0.075,0.071,0.062,0.112,0.25,0.008,0.0,0.0,0.046,0.024,0.077,0.024,0.134,0.195,0.0,0.0,0.112,0.001,0.0,1.0
0.118,0.0,0.085,0.0,0.0,0.165,1.0,0.002,0.163,0.013,0.588,0.025,0.023,0.016,0.026,0.01,0.349,0.009,0.069,0.05,0.006,0.022,0.086,0.0,0.076,0.072,0.009,0.0,0.0,0.003,0.002,0.0,0.0,0.058,0.0,0.0,0.0,0.088,0.001,0.0,1.0
0.011,0.0,0.007,0.0,0.0,0.011,0.5,0.0,0.02,0.013,0.588,0.025,0.023,0.016,0.026,0.01,0.349,0.009,0.111,0.115,0.022,0.079,0.0,0.062,0.176,0.5,0.0,0.0,0.0,0.0,0.03,0.133,0.0,0.2,0.0,0.0,0.0,0.095,0.001,0.0,1.0
0.011,0.0,0.007,0.0,0.0,0.01,0.5,0.0,0.041,0.013,0.588,0.025,0.023,0.016,0.026,0.01,0.349,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
