@relation myfaces-tobago_tobago-1.0.11
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.005,0.005,0.013,0.0,0.0,0.004,0.5,0.012,0.0,0.005,0.171,0.006,0.024,0.006,0.033,0.003,0.036,0.0,0.0,0.062,0.067,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.003,0.0,-1.0
0.005,0.005,0.0,0.0,0.2,0.001,0.0,0.012,0.0,0.002,0.098,0.003,0.01,0.002,0.015,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.01,0.005,0.038,0.0,0.0,0.021,0.5,0.019,0.0,0.017,0.317,0.015,0.038,0.016,0.056,0.01,0.106,0.001,0.061,0.104,0.044,0.085,0.143,0.022,0.152,0.0,0.126,0.0,0.055,0.0,0.0,0.035,0.0,0.082,0.0,0.0,0.0,0.17,0.003,0.0,-1.0
0.005,0.005,0.0,0.0,0.2,0.001,0.0,0.006,0.0,0.002,0.098,0.003,0.01,0.002,0.015,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.005,0.013,0.0,0.0,0.013,0.5,0.006,0.0,0.017,0.22,0.021,0.058,0.019,0.068,0.012,0.074,0.001,0.273,0.125,0.267,0.155,0.143,0.2,0.0,0.0,0.188,0.0,0.0,0.045,0.0,0.158,0.0,0.25,0.0,0.0,0.0,0.392,0.003,0.0,-1.0
0.021,0.005,0.154,0.0,0.0,0.125,0.57,0.088,0.071,0.096,0.585,0.077,0.131,0.088,0.162,0.066,0.295,0.022,0.161,0.178,0.105,0.116,0.033,0.036,0.175,0.02,0.144,0.075,0.0,0.021,0.0,0.048,0.0,0.192,0.0,0.0,0.0,0.237,0.003,0.0,1.0
0.041,0.0,0.231,0.0,0.0,0.101,0.5,0.0,0.036,0.084,0.415,0.062,0.12,0.075,0.141,0.055,0.192,0.012,0.0,0.062,0.0,0.044,0.067,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.064,0.003,0.0,-1.0
0.0,0.0,0.0,0.367,0.0,0.002,0.0,0.012,0.0,0.002,0.122,0.002,0.009,0.002,0.015,0.001,0.019,0.0,0.0,0.062,0.0,0.014,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,-1.0
0.01,0.005,0.051,0.0,0.2,0.023,0.5,0.006,0.036,0.022,0.39,0.02,0.051,0.021,0.073,0.014,0.125,0.002,0.068,0.078,0.033,0.07,0.107,0.033,0.227,0.0,0.047,0.0,0.0,0.0,0.035,0.079,0.0,0.062,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.026,0.005,0.128,0.033,0.2,0.081,0.5,0.056,0.036,0.064,0.439,0.055,0.092,0.06,0.116,0.042,0.227,0.011,0.055,0.106,0.047,0.1,0.171,0.033,0.159,0.0,0.131,0.0,0.017,0.0,0.031,0.095,0.0,0.1,0.0,0.0,0.0,0.182,0.003,0.0,-1.0
0.031,0.005,0.205,0.233,0.0,0.151,0.625,0.106,0.036,0.117,0.585,0.096,0.159,0.109,0.189,0.083,0.308,0.029,0.071,0.129,0.07,0.114,0.134,0.041,0.177,0.015,0.146,0.03,0.0,0.005,0.022,0.082,0.0,0.152,0.0,0.0,0.0,0.219,0.003,0.0,-1.0
0.005,0.0,0.051,0.067,0.0,0.041,0.75,0.081,0.107,0.049,0.39,0.054,0.098,0.051,0.118,0.036,0.194,0.008,0.288,0.104,0.111,0.089,0.024,0.078,0.416,0.0,0.094,0.0,0.055,0.0,0.0,0.079,0.0,0.168,0.0,0.0,0.0,0.235,0.018,0.0,-1.0
0.01,0.005,0.051,0.0,0.2,0.023,0.5,0.006,0.036,0.022,0.39,0.02,0.051,0.021,0.073,0.014,0.125,0.002,0.068,0.078,0.033,0.07,0.107,0.033,0.227,0.0,0.047,0.0,0.0,0.0,0.035,0.079,0.0,0.062,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.01,0.005,0.051,0.0,0.2,0.023,0.5,0.019,0.036,0.022,0.39,0.02,0.049,0.021,0.071,0.014,0.135,0.002,0.068,0.078,0.033,0.07,0.107,0.033,0.227,0.0,0.047,0.0,0.0,0.0,0.035,0.079,0.0,0.062,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.016,0.01,0.077,0.0,0.2,0.04,0.75,0.056,0.107,0.04,0.463,0.039,0.092,0.04,0.118,0.028,0.166,0.006,0.121,0.104,0.083,0.082,0.071,0.045,0.227,0.0,0.062,0.0,0.0,0.008,0.023,0.07,0.0,0.125,0.0,0.0,0.0,0.163,0.003,0.0,-1.0
0.062,0.047,0.103,0.0,0.0,0.076,0.5,0.019,0.0,0.062,0.415,0.057,0.098,0.06,0.119,0.042,0.213,0.01,0.057,0.109,0.046,0.106,0.179,0.042,0.17,0.0,0.141,0.0,0.0,0.0,0.031,0.099,0.0,0.095,0.0,0.0,0.0,0.24,0.003,0.0,-1.0
0.026,0.016,0.064,0.0,0.0,0.021,0.8,0.006,0.0,0.017,0.317,0.015,0.04,0.016,0.058,0.01,0.1,0.001,0.036,0.062,0.0,0.042,0.086,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.106,0.003,0.0,-1.0
0.026,0.0,0.974,0.0,0.0,1.0,0.71,1.0,0.571,0.916,0.927,0.839,0.771,0.885,0.793,0.863,0.885,0.82,0.243,0.183,0.145,0.154,0.153,0.09,0.439,0.08,0.128,0.015,0.04,0.031,0.007,0.086,0.032,0.318,0.0,0.0,0.0,0.259,0.024,0.036,1.0
0.0,0.0,0.013,0.0,0.2,0.006,0.0,0.0,0.0,0.002,0.122,0.002,0.01,0.002,0.017,0.001,0.016,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.003,0.0,-1.0
0.01,0.0,0.115,0.0,0.0,0.087,0.5,0.038,0.071,0.088,0.756,0.062,0.119,0.077,0.162,0.058,0.328,0.021,0.119,0.144,0.074,0.107,0.11,0.057,0.227,0.135,0.043,0.04,0.0,0.062,0.006,0.045,0.019,0.172,0.0,0.0,0.0,0.136,0.011,0.03,-1.0
0.005,0.0,0.038,0.0,0.2,0.011,0.5,0.0,0.0,0.006,0.268,0.004,0.012,0.005,0.028,0.003,0.058,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.005,0.0,0.038,0.0,0.2,0.011,0.5,0.0,0.0,0.006,0.268,0.004,0.012,0.005,0.028,0.003,0.058,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.021,0.005,0.103,0.0,0.2,0.039,0.5,0.012,0.0,0.029,0.366,0.028,0.056,0.029,0.076,0.019,0.157,0.004,0.023,0.062,0.008,0.058,0.071,0.017,0.17,0.0,0.0,0.0,0.0,0.0,0.031,0.079,0.0,0.0,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.01,0.005,0.103,0.0,0.2,0.136,0.5,0.019,0.393,0.185,0.683,0.196,0.223,0.189,0.257,0.153,0.526,0.088,0.263,0.139,0.137,0.197,0.111,0.185,0.177,0.028,0.105,0.0,0.0,0.139,0.016,0.211,0.009,0.222,0.0,0.0,0.0,0.275,0.003,0.0,-1.0
0.13,0.021,0.513,0.0,0.2,0.37,0.565,0.031,0.179,0.29,0.659,0.248,0.318,0.273,0.344,0.232,0.458,0.116,0.089,0.118,0.059,0.104,0.146,0.044,0.15,0.05,0.114,0.0,0.012,0.011,0.023,0.086,0.028,0.152,0.0,0.0,0.0,0.197,0.004,0.034,-1.0
0.021,0.0,0.064,0.0,0.0,0.064,0.61,0.0,0.0,0.29,0.659,0.248,0.318,0.273,0.344,0.232,0.458,0.116,0.0,0.062,0.0,0.042,0.107,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.064,0.003,0.0,-1.0
0.016,0.0,0.038,0.0,0.0,0.017,0.5,0.006,0.0,0.29,0.659,0.248,0.318,0.273,0.344,0.232,0.458,0.116,0.0,0.062,0.0,0.042,0.071,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.049,0.004,0.0,-1.0
0.114,0.01,0.423,0.0,0.2,0.321,0.595,0.194,0.143,0.281,0.829,0.243,0.401,0.266,0.435,0.236,0.436,0.113,0.099,0.123,0.077,0.108,0.123,0.047,0.13,0.008,0.107,0.045,0.005,0.032,0.009,0.074,0.014,0.135,0.0,0.0,0.0,0.216,0.003,0.058,-1.0
0.0,0.0,0.051,0.2,0.0,0.022,0.0,0.006,0.107,0.026,0.22,0.028,0.07,0.026,0.079,0.018,0.083,0.002,0.182,0.094,0.117,0.074,0.0,0.017,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.125,0.0,0.0,0.0,0.186,0.003,0.0,-1.0
0.052,0.021,0.333,0.0,0.2,0.278,0.595,0.019,0.107,0.222,0.78,0.192,0.305,0.21,0.341,0.178,0.425,0.083,0.135,0.139,0.08,0.115,0.106,0.037,0.148,0.025,0.103,0.03,0.017,0.014,0.013,0.059,0.011,0.192,0.0,0.0,0.0,0.255,0.003,0.032,-1.0
0.005,0.005,0.0,0.0,0.4,0.001,0.0,0.012,0.0,0.002,0.098,0.003,0.01,0.002,0.015,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.021,0.01,0.09,0.0,0.0,0.062,0.645,0.019,0.0,0.048,0.463,0.044,0.077,0.046,0.103,0.032,0.224,0.008,0.052,0.116,0.038,0.109,0.163,0.057,0.161,0.0,0.161,0.0,0.0,0.0,0.032,0.113,0.0,0.072,0.0,0.0,0.0,0.23,0.003,0.0,-1.0
0.01,0.0,0.09,0.0,0.0,0.156,0.645,0.044,0.107,0.146,0.756,0.114,0.209,0.133,0.248,0.107,0.353,0.042,0.121,0.177,0.133,0.147,0.083,0.133,0.057,0.042,0.173,0.085,0.028,0.075,0.002,0.141,0.056,0.355,0.0,0.0,0.0,0.253,0.004,0.1,-1.0
0.026,0.005,0.128,0.033,0.2,0.071,0.5,0.062,0.036,0.057,0.439,0.049,0.092,0.054,0.116,0.038,0.204,0.009,0.045,0.094,0.037,0.087,0.143,0.027,0.159,0.0,0.094,0.0,0.017,0.0,0.031,0.089,0.0,0.075,0.0,0.0,0.0,0.159,0.003,0.0,-1.0
0.016,0.005,0.064,0.0,0.2,0.029,0.7,0.031,0.071,0.03,0.39,0.03,0.075,0.03,0.096,0.021,0.136,0.003,0.091,0.075,0.047,0.068,0.086,0.027,0.227,0.0,0.038,0.0,0.0,0.0,0.028,0.063,0.0,0.05,0.0,0.0,0.0,0.125,0.003,0.0,-1.0
0.036,0.01,0.141,0.0,0.2,0.214,0.59,0.019,0.214,0.208,0.756,0.18,0.277,0.197,0.313,0.165,0.425,0.077,0.187,0.191,0.18,0.162,0.109,0.09,0.161,0.162,0.066,0.0,0.01,0.056,0.015,0.115,0.024,0.28,0.0,0.0,0.0,0.291,0.004,0.082,-1.0
0.161,0.088,0.462,0.033,0.0,0.367,0.675,0.038,0.429,0.343,0.854,0.293,0.464,0.323,0.497,0.293,0.468,0.149,0.145,0.162,0.096,0.126,0.126,0.063,0.148,0.052,0.143,0.045,0.073,0.025,0.019,0.099,0.005,0.19,0.0,0.0,0.0,0.204,0.003,0.03,-1.0
0.005,0.0,0.026,0.0,0.0,0.007,0.5,0.0,0.0,0.343,0.854,0.293,0.464,0.323,0.497,0.293,0.468,0.149,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.0,0.0,0.013,0.0,0.2,0.003,0.0,0.0,0.0,0.002,0.122,0.002,0.01,0.002,0.017,0.001,0.016,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.003,0.0,-1.0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.025,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.013,0.0,0.2,0.003,0.0,0.0,0.0,0.002,0.122,0.002,0.01,0.002,0.017,0.001,0.016,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.003,0.0,-1.0
0.005,0.0,0.038,0.0,0.2,0.011,0.5,0.0,0.0,0.006,0.244,0.004,0.014,0.005,0.028,0.003,0.052,0.0,0.0,0.062,0.0,0.042,0.071,0.0,0.114,0.0,0.0,0.0,0.0,0.022,0.0,0.026,0.042,0.0,0.0,0.0,0.0,0.069,0.003,0.0,-1.0
0.005,0.005,0.0,0.0,0.4,0.001,0.0,0.006,0.0,0.002,0.098,0.003,0.01,0.002,0.015,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.114,0.047,0.577,0.0,0.0,0.579,0.62,0.094,0.536,0.526,1.0,0.462,0.599,0.501,0.634,0.471,0.667,0.34,0.173,0.172,0.115,0.144,0.131,0.083,0.152,0.045,0.176,0.01,0.03,0.023,0.027,0.118,0.038,0.235,0.0,0.0,0.0,0.296,0.003,0.036,1.0
0.005,0.005,0.026,0.0,0.0,0.02,1.0,0.006,0.107,0.027,0.366,0.029,0.086,0.028,0.104,0.019,0.109,0.003,0.318,0.188,0.233,0.127,0.0,0.1,0.227,0.0,0.281,0.0,0.0,0.022,0.014,0.079,0.0,0.375,0.0,0.0,0.0,0.304,0.003,0.0,-1.0
0.005,0.005,0.0,0.0,0.2,0.001,0.0,0.012,0.0,0.002,0.098,0.003,0.01,0.002,0.015,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.01,0.005,0.051,0.067,0.2,0.027,0.5,0.062,0.036,0.022,0.39,0.02,0.052,0.021,0.075,0.014,0.125,0.002,0.068,0.078,0.033,0.07,0.107,0.033,0.227,0.0,0.047,0.0,0.0,0.0,0.035,0.079,0.0,0.062,0.0,0.0,0.0,0.118,0.003,0.0,-1.0
0.041,0.005,0.269,0.0,0.2,0.205,0.54,0.038,0.107,0.163,0.634,0.136,0.211,0.152,0.242,0.122,0.358,0.048,0.116,0.125,0.087,0.104,0.126,0.051,0.145,0.03,0.12,0.02,0.013,0.002,0.017,0.084,0.007,0.16,0.0,0.0,0.0,0.232,0.003,0.0,-1.0
0.016,0.005,0.077,0.0,0.4,0.049,0.5,0.019,0.0,0.039,0.415,0.036,0.065,0.037,0.088,0.025,0.195,0.006,0.061,0.104,0.044,0.101,0.167,0.045,0.189,0.0,0.126,0.0,0.0,0.0,0.032,0.096,0.0,0.082,0.0,0.0,0.0,0.176,0.003,0.0,-1.0
0.005,0.0,0.013,0.0,0.0,0.052,0.5,0.0,0.036,0.053,0.268,0.051,0.079,0.052,0.091,0.035,0.165,0.007,0.182,0.125,0.233,0.62,0.0,0.133,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.105,0.0,0.25,0.0,0.0,0.0,0.294,0.003,0.0,-1.0
0.0,0.0,0.013,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.098,0.002,0.01,0.002,0.015,0.001,0.015,0.0,0.0,0.062,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.01,0.01,0.013,0.0,0.0,0.005,0.5,0.006,0.0,0.006,0.171,0.008,0.019,0.007,0.028,0.004,0.056,0.0,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.003,0.0,-1.0
0.0,0.0,0.0,0.067,0.0,0.006,0.0,0.019,0.036,0.003,0.073,0.005,0.012,0.004,0.015,0.002,0.029,0.0,0.091,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.026,0.005,0.141,0.0,0.0,0.097,0.5,0.006,0.036,0.074,0.512,0.062,0.101,0.069,0.129,0.049,0.269,0.015,0.066,0.114,0.067,0.11,0.169,0.037,0.166,0.0,0.137,0.045,0.03,0.008,0.033,0.091,0.0,0.112,0.0,0.0,0.0,0.169,0.003,0.0,-1.0
0.166,0.088,0.449,0.0,0.4,0.305,0.72,0.025,0.214,0.274,0.756,0.235,0.372,0.258,0.402,0.226,0.418,0.104,0.107,0.134,0.065,0.102,0.126,0.039,0.125,0.038,0.098,0.015,0.07,0.011,0.017,0.078,0.0,0.13,0.0,0.0,0.0,0.217,0.003,0.0,-1.0
0.005,0.0,0.026,0.0,0.0,0.007,0.5,0.0,0.0,0.274,0.756,0.235,0.372,0.258,0.402,0.226,0.418,0.104,0.0,0.062,0.0,0.042,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.016,0.005,0.141,0.0,0.2,0.074,0.79,0.031,0.143,0.062,0.512,0.061,0.133,0.062,0.159,0.046,0.203,0.011,0.117,0.098,0.057,0.079,0.123,0.033,0.161,0.052,0.054,0.0,0.0,0.003,0.012,0.053,0.012,0.142,0.0,0.0,0.0,0.137,0.003,0.014,-1.0
0.057,0.005,0.41,0.0,0.2,0.194,0.62,0.025,0.179,0.14,0.585,0.135,0.22,0.138,0.247,0.111,0.318,0.039,0.108,0.088,0.053,0.078,0.063,0.022,0.193,0.038,0.013,0.02,0.012,0.0,0.005,0.053,0.003,0.102,0.0,0.0,0.0,0.161,0.003,0.0,-1.0
0.016,0.0,0.103,0.0,0.0,0.034,0.5,0.0,0.036,0.14,0.585,0.135,0.22,0.138,0.247,0.111,0.318,0.039,0.052,0.062,0.024,0.042,0.101,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.003,0.0,-1.0
0.01,0.0,0.051,0.0,0.0,0.015,0.75,0.019,0.0,0.007,0.195,0.006,0.012,0.007,0.023,0.004,0.066,0.0,0.0,0.062,0.0,0.042,0.071,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.016,0.0,0.103,0.0,0.0,0.033,0.5,0.019,0.036,0.027,0.268,0.02,0.038,0.024,0.053,0.015,0.117,0.002,0.013,0.062,0.019,0.05,0.081,0.009,0.098,0.0,0.0,0.0,0.0,0.039,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.087,0.003,0.0,-1.0
0.031,0.005,0.064,0.0,0.0,0.134,0.5,0.05,0.321,0.141,0.805,0.121,0.19,0.133,0.233,0.106,0.436,0.051,0.318,0.229,0.228,0.225,0.261,0.145,0.493,0.042,0.188,0.085,0.0,0.164,0.032,0.219,0.167,0.332,0.0,0.0,0.0,0.35,0.018,0.134,-1.0
0.021,0.0,0.038,0.0,0.0,0.048,0.5,0.012,0.107,0.141,0.805,0.121,0.19,0.133,0.233,0.106,0.436,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.057,0.005,0.244,0.0,0.0,0.135,0.6,0.112,0.107,0.125,0.585,0.106,0.218,0.117,0.245,0.094,0.25,0.027,0.072,0.112,0.058,0.082,0.106,0.017,0.155,0.04,0.039,0.0,0.0,0.052,0.001,0.031,0.044,0.145,0.0,0.0,0.0,0.148,0.004,0.106,-1.0
0.01,0.0,0.013,0.0,0.0,0.07,0.5,0.0,0.214,0.108,0.561,0.112,0.206,0.11,0.232,0.087,0.269,0.026,0.379,0.104,0.133,0.204,0.071,0.111,0.302,0.0,0.094,0.165,0.0,0.358,0.051,0.105,0.056,0.208,0.0,0.0,0.0,0.425,0.004,0.066,-1.0
0.0,0.0,0.0,0.033,0.0,0.005,0.0,0.038,0.0,0.004,0.098,0.005,0.021,0.004,0.025,0.002,0.019,0.0,0.036,0.062,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,-1.0
0.01,0.0,0.013,0.0,0.0,0.04,0.5,0.006,0.143,0.057,0.463,0.056,0.115,0.056,0.139,0.041,0.199,0.009,0.227,0.094,0.2,0.232,0.071,0.067,0.114,0.0,0.0,0.25,0.0,0.515,0.083,0.105,0.042,0.25,0.0,0.0,0.0,0.255,0.004,0.1,-1.0
0.005,0.0,0.013,0.0,0.0,0.013,1.0,0.0,0.071,0.019,0.39,0.02,0.061,0.019,0.083,0.013,0.108,0.002,0.136,0.094,0.117,0.077,0.143,0.067,0.114,0.0,0.0,0.0,0.0,0.067,0.0,0.053,0.042,0.125,0.0,0.0,0.0,0.118,0.007,0.1,-1.0
0.098,0.083,0.077,0.0,0.0,0.177,0.5,0.025,0.036,0.154,0.561,0.104,0.152,0.134,0.18,0.102,0.339,0.038,0.04,0.319,0.044,0.249,0.603,0.015,0.152,0.0,0.208,0.0,0.0,0.139,0.059,0.029,0.028,0.195,0.0,0.0,0.0,0.261,0.008,0.0,-1.0
0.005,0.0,0.038,0.0,0.0,0.011,0.5,0.0,0.0,0.01,0.195,0.015,0.03,0.012,0.04,0.007,0.085,0.001,0.136,0.062,0.017,0.042,0.143,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.024,0.0,-1.0
0.005,0.0,0.269,0.0,0.0,0.068,0.5,0.0,0.0,0.049,0.22,0.043,0.08,0.047,0.089,0.031,0.118,0.004,0.05,0.062,0.032,0.042,0.097,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.005,0.0,-1.0
0.041,0.0,0.167,0.0,0.0,0.124,0.625,0.112,0.143,0.13,0.634,0.115,0.213,0.124,0.243,0.099,0.298,0.033,0.125,0.113,0.063,0.085,0.116,0.05,0.17,0.015,0.071,0.0,0.01,0.017,0.005,0.073,0.011,0.11,0.0,0.0,0.0,0.2,0.011,0.026,-1.0
0.021,0.0,0.09,0.0,0.2,0.046,0.625,0.019,0.071,0.042,0.537,0.04,0.094,0.041,0.124,0.03,0.192,0.007,0.1,0.106,0.057,0.066,0.071,0.013,0.25,0.025,0.019,0.0,0.0,0.022,0.0,0.016,0.017,0.1,0.0,0.0,0.0,0.094,0.002,0.04,-1.0
0.067,0.0,0.256,0.0,0.2,0.497,0.5,0.019,0.214,0.467,0.951,0.4,0.328,0.44,0.374,0.38,1.0,0.407,0.194,0.224,0.169,0.234,0.17,0.144,0.77,0.04,0.253,0.115,0.017,0.101,0.021,0.201,0.064,0.298,0.0,0.0,0.0,0.293,0.004,0.116,-1.0
0.01,0.0,0.013,0.0,0.0,0.013,0.5,0.006,0.0,0.467,0.951,0.4,0.328,0.44,0.374,0.38,1.0,0.407,0.0,0.125,0.033,0.141,0.143,0.067,0.227,0.0,0.188,0.0,0.0,0.0,0.0,0.053,0.0,0.25,0.0,0.0,0.0,0.137,0.003,0.0,-1.0
0.036,0.0,0.064,0.0,0.0,0.074,0.5,0.012,0.036,0.467,0.951,0.4,0.328,0.44,0.374,0.38,1.0,0.407,0.068,0.203,0.067,0.127,0.286,0.017,0.114,0.0,0.563,0.0,0.125,0.0,0.035,0.079,0.125,0.062,0.0,0.0,0.0,0.152,0.003,0.0,-1.0
0.01,0.0,0.026,0.0,0.0,0.035,0.5,0.012,0.071,0.036,0.439,0.041,0.077,0.038,0.101,0.026,0.202,0.006,0.182,0.281,0.2,0.218,0.071,0.133,0.227,0.75,0.094,0.0,0.0,0.022,0.0,0.105,0.042,0.25,0.0,0.0,0.0,0.196,0.003,0.1,-1.0
0.01,0.0,0.103,0.0,0.0,0.025,0.815,0.006,0.0,0.016,0.341,0.016,0.047,0.016,0.066,0.01,0.097,0.001,0.026,0.071,0.0,0.038,0.081,0.0,0.161,0.0,0.026,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.081,0.003,0.0,-1.0
0.01,0.0,0.038,0.0,0.0,0.012,0.5,0.019,0.0,0.011,0.366,0.011,0.035,0.011,0.056,0.007,0.095,0.001,0.0,0.062,0.022,0.042,0.096,0.0,0.152,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.052,0.003,0.0,-1.0
0.016,0.0,0.103,0.0,0.0,0.036,0.5,0.025,0.071,0.028,0.488,0.022,0.061,0.025,0.089,0.017,0.145,0.003,0.057,0.086,0.033,0.055,0.143,0.009,0.114,0.0,0.071,0.0,0.0,0.011,0.011,0.02,0.021,0.032,0.0,0.0,0.0,0.086,0.003,0.0,-1.0
0.021,0.0,0.026,0.0,0.0,0.219,0.5,0.006,0.179,0.204,0.829,0.17,0.241,0.19,0.283,0.157,0.501,0.086,0.257,0.448,0.372,0.455,0.071,0.311,0.643,0.168,0.062,0.665,0.0,0.254,0.06,0.333,0.277,0.668,0.0,0.0,0.0,0.435,0.005,0.5,-1.0
