@relation systemml_v0.14.0-incubating-rc4
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.064,0.0,0.026,0.0,0.0,0.016,0.5,0.0,0.117,0.016,0.373,0.019,0.094,0.017,0.108,0.012,0.045,0.001,0.074,0.051,0.031,0.036,0.0,0.022,0.022,0.0,0.0,0.057,0.009,0.015,0.046,0.026,0.007,0.008,0.0,0.0,0.0,0.094,0.001,0.0,-1.0
0.064,0.0,0.047,0.0,0.0,0.02,0.5,0.0,0.05,0.02,0.431,0.018,0.099,0.019,0.116,0.014,0.045,0.001,0.058,0.047,0.026,0.03,0.0,0.015,0.02,0.0,0.0,0.033,0.005,0.021,0.014,0.019,0.01,0.005,0.0,0.0,0.0,0.088,0.001,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.014,0.5,0.0,0.067,0.013,0.373,0.013,0.071,0.013,0.086,0.009,0.039,0.0,0.068,0.054,0.027,0.04,0.0,0.01,0.013,0.0,0.0,0.0,0.0,0.023,0.006,0.018,0.008,0.01,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.074,0.0,0.026,0.0,0.0,0.016,0.5,0.0,0.05,0.018,0.431,0.02,0.109,0.019,0.125,0.014,0.044,0.001,0.074,0.04,0.039,0.038,0.0,0.022,0.022,0.0,0.015,0.057,0.009,0.037,0.046,0.03,0.017,0.008,0.0,0.0,0.0,0.099,0.001,0.0,-1.0
0.074,0.0,0.016,0.0,0.0,0.016,0.5,0.0,0.05,0.017,0.471,0.017,0.101,0.017,0.12,0.012,0.044,0.001,0.074,0.054,0.054,0.043,0.008,0.033,0.027,0.044,0.0,0.067,0.011,0.039,0.05,0.038,0.02,0.029,0.0,0.0,0.0,0.099,0.001,0.0,-1.0
0.053,0.0,0.021,0.0,0.0,0.016,0.5,0.0,0.05,0.016,0.471,0.019,0.094,0.017,0.113,0.012,0.053,0.001,0.063,0.047,0.037,0.053,0.0,0.03,0.04,0.0,0.0,0.067,0.0,0.023,0.033,0.047,0.012,0.019,0.0,0.0,0.0,0.085,0.001,0.0,-1.0
0.074,0.0,0.047,0.0,0.0,0.019,0.5,0.0,0.033,0.018,0.392,0.016,0.085,0.017,0.101,0.012,0.043,0.001,0.058,0.034,0.022,0.026,0.0,0.007,0.013,0.0,0.0,0.033,0.0,0.021,0.003,0.01,0.01,0.005,0.0,0.0,0.0,0.068,0.001,0.0,1.0
0.074,0.0,0.14,0.0,0.0,0.047,0.5,0.002,0.083,0.038,0.627,0.034,0.178,0.036,0.201,0.028,0.066,0.002,0.058,0.054,0.022,0.026,0.014,0.006,0.007,0.0,0.006,0.01,0.002,0.014,0.006,0.007,0.003,0.005,0.0,0.0,0.0,0.053,0.001,0.0,-1.0
0.106,0.0,0.047,0.0,0.0,0.023,0.5,0.0,0.033,0.025,0.431,0.026,0.126,0.025,0.141,0.019,0.053,0.001,0.066,0.058,0.03,0.031,0.0,0.017,0.02,0.0,0.027,0.033,0.026,0.027,0.047,0.018,0.01,0.005,0.0,0.0,0.0,0.103,0.001,0.0,-1.0
0.074,0.0,0.026,0.0,0.0,0.018,0.5,0.0,0.083,0.02,0.471,0.021,0.115,0.021,0.133,0.015,0.05,0.001,0.074,0.051,0.051,0.049,0.0,0.03,0.022,0.0,0.0,0.057,0.0,0.041,0.046,0.045,0.017,0.024,0.0,0.0,0.0,0.099,0.001,0.0,-1.0
0.096,0.0,0.192,0.0,0.0,0.051,0.5,0.0,0.067,0.052,0.471,0.038,0.148,0.047,0.164,0.035,0.071,0.003,0.054,0.045,0.016,0.023,0.0,0.005,0.009,0.0,0.0,0.01,0.014,0.004,0.013,0.008,0.004,0.005,0.0,0.0,0.0,0.053,0.001,0.0,-1.0
0.074,0.0,0.057,0.0,0.0,0.024,0.5,0.0,0.067,0.021,0.392,0.021,0.093,0.021,0.108,0.015,0.052,0.001,0.055,0.042,0.02,0.033,0.0,0.014,0.017,0.0,0.0,0.027,0.0,0.006,0.019,0.025,0.003,0.012,0.0,0.0,0.0,0.074,0.001,0.0,-1.0
0.074,0.0,0.036,0.0,0.0,0.023,0.5,0.0,0.133,0.026,0.588,0.028,0.145,0.027,0.167,0.02,0.063,0.002,0.076,0.068,0.054,0.044,0.0,0.023,0.017,0.028,0.0,0.083,0.0,0.034,0.08,0.025,0.02,0.018,0.0,0.0,0.0,0.085,0.001,0.0,-1.0
0.106,0.0,0.088,0.0,0.0,0.03,0.5,0.0,0.15,0.035,0.51,0.035,0.155,0.035,0.173,0.027,0.066,0.002,0.061,0.055,0.025,0.027,0.0,0.01,0.011,0.0,0.0,0.02,0.038,0.011,0.037,0.013,0.008,0.005,0.0,0.0,0.0,0.067,0.001,0.0,-1.0
0.106,0.0,0.067,0.0,0.0,0.026,0.5,0.0,0.067,0.027,0.412,0.024,0.12,0.026,0.135,0.019,0.048,0.001,0.06,0.044,0.026,0.028,0.0,0.011,0.014,0.0,0.0,0.023,0.019,0.019,0.022,0.014,0.007,0.003,0.0,0.0,0.0,0.096,0.001,0.0,-1.0
0.053,0.0,0.047,0.0,0.0,0.021,0.5,0.0,0.05,0.021,0.471,0.018,0.108,0.02,0.126,0.014,0.045,0.001,0.061,0.051,0.031,0.033,0.0,0.017,0.02,0.0,0.0,0.033,0.005,0.021,0.036,0.022,0.01,0.014,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.106,0.0,0.047,0.0,0.0,0.02,0.5,0.0,0.15,0.023,0.451,0.025,0.12,0.024,0.137,0.017,0.053,0.001,0.068,0.044,0.031,0.029,0.0,0.008,0.013,0.0,0.0,0.033,0.005,0.018,0.017,0.01,0.008,0.005,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.106,0.0,0.047,0.0,0.0,0.021,0.5,0.0,0.15,0.027,0.529,0.03,0.132,0.028,0.152,0.021,0.067,0.002,0.068,0.058,0.032,0.032,0.0,0.013,0.013,0.0,0.0,0.033,0.042,0.019,0.047,0.016,0.012,0.01,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.059,0.003,0.033,0.003,0.034,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.064,0.0,0.026,0.0,0.0,0.015,0.7,0.0,0.05,0.017,0.471,0.018,0.107,0.018,0.125,0.013,0.045,0.001,0.074,0.047,0.054,0.049,0.0,0.037,0.013,0.022,0.018,0.067,0.0,0.052,0.022,0.045,0.028,0.019,0.0,0.0,0.0,0.104,0.001,0.0,-1.0
0.117,0.0,0.694,0.0,0.0,0.147,0.635,0.002,0.083,0.16,0.549,0.111,0.292,0.142,0.305,0.118,0.123,0.019,0.058,0.043,0.017,0.022,0.0,0.008,0.05,0.0,0.017,0.01,0.006,0.006,0.008,0.009,0.003,0.002,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.085,0.0,0.078,0.0,0.0,0.03,0.5,0.0,0.067,0.03,0.529,0.029,0.134,0.03,0.154,0.022,0.065,0.002,0.063,0.049,0.024,0.029,0.0,0.009,0.017,0.0,0.017,0.02,0.0,0.019,0.011,0.013,0.009,0.009,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.085,0.0,0.098,0.0,0.0,0.038,0.5,0.0,0.033,0.03,0.529,0.03,0.139,0.03,0.159,0.023,0.065,0.002,0.061,0.046,0.02,0.03,0.0,0.009,0.01,0.0,0.005,0.017,0.003,0.01,0.011,0.015,0.005,0.005,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.106,0.0,0.192,0.0,0.0,0.066,0.5,0.0,0.05,0.053,0.569,0.049,0.173,0.052,0.193,0.04,0.092,0.005,0.057,0.045,0.017,0.029,0.0,0.006,0.007,0.0,0.005,0.01,0.002,0.007,0.012,0.016,0.007,0.002,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.059,0.002,0.017,0.002,0.019,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.085,0.0,0.052,0.0,0.0,0.026,0.5,0.0,0.067,0.022,0.51,0.023,0.122,0.022,0.142,0.017,0.053,0.001,0.067,0.046,0.027,0.035,0.0,0.015,0.018,0.0,0.008,0.03,0.0,0.018,0.01,0.022,0.009,0.004,0.0,0.0,0.0,0.089,0.001,0.0,-1.0
0.074,0.0,0.13,0.0,0.0,0.043,0.5,0.0,0.067,0.04,0.588,0.034,0.152,0.038,0.174,0.029,0.073,0.003,0.058,0.048,0.02,0.024,0.002,0.007,0.017,0.008,0.01,0.013,0.008,0.008,0.016,0.01,0.004,0.007,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.085,0.0,0.098,0.0,0.0,0.033,0.5,0.0,0.05,0.029,0.51,0.028,0.133,0.028,0.152,0.021,0.06,0.002,0.061,0.041,0.021,0.026,0.0,0.008,0.01,0.0,0.005,0.017,0.0,0.012,0.038,0.011,0.005,0.002,0.0,0.0,0.0,0.069,0.001,0.0,-1.0
0.085,0.0,0.036,0.0,0.0,0.023,0.5,0.0,0.05,0.022,0.51,0.022,0.116,0.022,0.136,0.016,0.054,0.001,0.072,0.051,0.032,0.042,0.0,0.021,0.017,0.0,0.012,0.043,0.0,0.031,0.049,0.028,0.013,0.006,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.106,0.0,0.161,0.0,0.0,0.045,0.5,0.0,0.05,0.041,0.51,0.039,0.15,0.041,0.168,0.031,0.077,0.003,0.058,0.038,0.018,0.022,0.0,0.005,0.009,0.0,0.003,0.01,0.0,0.008,0.034,0.007,0.003,0.001,0.0,0.0,0.0,0.056,0.001,0.0,-1.0
0.064,0.0,0.052,0.0,0.0,0.036,0.5,0.0,0.033,0.034,0.608,0.033,0.133,0.034,0.157,0.025,0.084,0.003,0.061,0.079,0.032,0.047,0.003,0.028,0.028,0.056,0.045,0.057,0.013,0.026,0.086,0.031,0.019,0.028,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.096,0.0,0.15,0.0,0.0,0.043,0.5,0.0,0.1,0.044,0.588,0.038,0.16,0.042,0.182,0.032,0.079,0.003,0.059,0.046,0.019,0.023,0.0,0.006,0.011,0.0,0.009,0.01,0.009,0.009,0.005,0.008,0.005,0.003,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.059,0.002,0.019,0.002,0.021,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.064,0.0,0.021,0.0,0.0,0.019,0.5,0.0,0.133,0.025,0.569,0.03,0.122,0.027,0.145,0.02,0.079,0.002,0.1,0.061,0.047,0.051,0.0,0.047,0.027,0.022,0.036,0.067,0.0,0.049,0.133,0.045,0.032,0.019,0.0,0.0,0.0,0.112,0.001,0.0,-1.0
0.085,0.0,0.036,0.0,0.0,0.025,0.5,0.0,0.15,0.027,0.549,0.032,0.156,0.029,0.176,0.022,0.064,0.002,0.088,0.057,0.052,0.038,0.004,0.032,0.037,0.024,0.02,0.037,0.012,0.023,0.043,0.026,0.009,0.016,0.0,0.0,0.0,0.091,0.001,0.0,-1.0
0.064,0.0,0.083,0.0,0.0,0.029,0.5,0.0,0.25,0.037,0.549,0.043,0.151,0.039,0.171,0.03,0.089,0.003,0.074,0.046,0.026,0.026,0.0,0.014,0.012,0.013,0.016,0.02,0.0,0.033,0.028,0.013,0.006,0.009,0.0,0.0,0.0,0.08,0.001,0.0,-1.0
0.213,0.0,0.425,0.0,0.0,0.099,0.5,0.004,0.117,0.112,0.588,0.089,0.232,0.103,0.25,0.083,0.131,0.014,0.054,0.041,0.015,0.02,0.002,0.003,0.005,0.002,0.005,0.007,0.004,0.031,0.009,0.005,0.004,0.003,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.043,0.0,0.021,0.0,0.0,0.017,0.5,0.0,0.15,0.02,0.451,0.024,0.111,0.021,0.128,0.015,0.055,0.001,0.095,0.068,0.04,0.05,0.0,0.033,0.027,0.0,0.055,0.067,0.0,0.039,0.039,0.04,0.02,0.019,0.0,0.0,0.0,0.121,0.001,0.0,-1.0
0.117,0.0,0.057,0.0,0.0,0.033,0.5,0.0,0.133,0.034,0.549,0.036,0.142,0.035,0.163,0.026,0.079,0.003,0.07,0.059,0.021,0.041,0.0,0.017,0.017,0.0,0.015,0.027,0.0,0.041,0.032,0.031,0.022,0.004,0.0,0.0,0.0,0.082,0.001,0.0,-1.0
0.16,0.0,0.161,0.0,0.0,0.05,0.5,0.0,0.117,0.051,0.549,0.049,0.186,0.05,0.204,0.039,0.084,0.004,0.059,0.05,0.016,0.024,0.0,0.004,0.009,0.0,0.008,0.01,0.0,0.02,0.012,0.009,0.005,0.003,0.0,0.0,0.0,0.076,0.001,0.0,-1.0
0.043,0.0,0.021,0.0,0.0,0.016,0.5,0.0,0.133,0.018,0.451,0.021,0.098,0.019,0.116,0.014,0.056,0.001,0.089,0.061,0.035,0.047,0.0,0.033,0.027,0.0,0.036,0.067,0.0,0.036,0.033,0.04,0.016,0.01,0.0,0.0,0.0,0.11,0.001,0.0,-1.0
0.128,0.0,0.13,0.0,0.0,0.037,0.5,0.0,0.033,0.043,0.412,0.045,0.123,0.044,0.138,0.032,0.09,0.004,0.054,0.038,0.014,0.021,0.0,0.002,0.015,0.0,0.011,0.013,0.0,0.03,0.002,0.007,0.016,0.004,0.0,0.0,0.0,0.077,0.001,0.0,-1.0
0.053,0.0,0.047,0.0,0.0,0.033,0.5,0.0,0.15,0.04,0.51,0.045,0.177,0.042,0.194,0.032,0.075,0.003,0.083,0.048,0.042,0.044,0.0,0.038,0.039,0.009,0.015,0.083,0.0,0.042,0.053,0.035,0.022,0.02,0.0,0.0,0.0,0.099,0.001,0.0,1.0
0.043,0.0,0.067,0.0,0.0,0.023,0.5,0.0,0.1,0.025,0.471,0.025,0.111,0.025,0.129,0.018,0.06,0.001,0.066,0.048,0.019,0.026,0.0,0.008,0.019,0.0,0.013,0.023,0.0,0.02,0.01,0.012,0.004,0.003,0.0,0.0,0.0,0.087,0.001,0.0,-1.0
0.085,0.0,0.067,0.0,0.0,0.03,0.5,0.0,0.15,0.034,0.569,0.036,0.155,0.034,0.176,0.026,0.074,0.003,0.069,0.056,0.022,0.033,0.0,0.014,0.019,0.0,0.019,0.023,0.0,0.03,0.014,0.019,0.012,0.007,0.0,0.0,0.0,0.09,0.001,0.0,-1.0
0.053,0.0,0.021,0.0,0.0,0.018,0.5,0.0,0.15,0.022,0.451,0.025,0.121,0.023,0.138,0.017,0.053,0.001,0.095,0.068,0.037,0.05,0.0,0.033,0.027,0.0,0.055,0.067,0.0,0.06,0.039,0.04,0.032,0.019,0.0,0.0,0.0,0.111,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.003,0.059,0.002,0.025,0.003,0.027,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.032,0.0,0.021,0.0,0.0,0.026,0.75,0.0,0.033,0.033,0.373,0.028,0.055,0.031,0.071,0.02,0.109,0.003,0.099,0.11,0.09,0.111,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.116,0.001,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.025,0.75,0.0,0.017,0.032,0.373,0.027,0.052,0.03,0.068,0.019,0.112,0.003,0.092,0.11,0.086,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.116,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.025,1.0,0.0,0.033,0.033,0.373,0.027,0.052,0.03,0.068,0.019,0.112,0.003,0.099,0.11,0.09,0.111,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.103,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.025,1.0,0.0,0.017,0.032,0.373,0.026,0.049,0.03,0.065,0.019,0.116,0.003,0.092,0.11,0.086,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.103,0.001,0.0,-1.0
0.032,0.0,0.01,0.0,0.0,0.004,0.5,0.0,0.017,0.006,0.275,0.005,0.034,0.005,0.046,0.003,0.024,0.0,0.079,0.034,0.049,0.032,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.026,0.028,0.006,0.0,0.0,0.0,0.0,0.0,0.085,0.001,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.025,0.75,0.0,0.017,0.032,0.373,0.027,0.052,0.03,0.068,0.019,0.112,0.003,0.092,0.11,0.086,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.116,0.001,0.0,-1.0
0.021,0.0,0.016,0.0,0.0,0.012,1.0,0.0,0.033,0.015,0.392,0.014,0.051,0.015,0.068,0.009,0.059,0.001,0.088,0.057,0.058,0.065,0.0,0.061,0.0,0.074,0.0,0.0,0.0,0.078,0.194,0.049,0.0,0.016,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.074,0.0,0.047,0.0,0.0,0.017,0.5,0.0,0.017,0.017,0.471,0.017,0.083,0.017,0.103,0.012,0.053,0.001,0.058,0.044,0.022,0.027,0.0,0.012,0.013,0.011,0.018,0.033,0.0,0.009,0.033,0.013,0.004,0.019,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.085,0.0,0.135,0.0,0.0,0.046,0.5,0.0,0.083,0.039,0.549,0.039,0.168,0.039,0.187,0.03,0.073,0.003,0.067,0.057,0.025,0.032,0.0,0.013,0.031,0.0,0.03,0.023,0.011,0.017,0.013,0.019,0.01,0.01,0.0,0.0,0.0,0.092,0.002,0.0,-1.0
0.085,0.0,0.135,0.0,0.0,0.046,0.5,0.0,0.083,0.039,0.549,0.039,0.168,0.039,0.187,0.03,0.073,0.003,0.067,0.057,0.025,0.032,0.0,0.013,0.031,0.0,0.03,0.023,0.011,0.017,0.013,0.019,0.01,0.01,0.0,0.0,0.0,0.092,0.002,0.0,-1.0
0.085,0.0,0.135,0.0,0.0,0.046,0.5,0.0,0.083,0.039,0.549,0.039,0.168,0.039,0.187,0.03,0.073,0.003,0.067,0.057,0.025,0.032,0.0,0.013,0.031,0.0,0.03,0.023,0.011,0.017,0.013,0.019,0.01,0.01,0.0,0.0,0.0,0.092,0.002,0.0,-1.0
0.085,0.0,0.135,0.0,0.0,0.046,0.5,0.0,0.083,0.039,0.549,0.039,0.168,0.039,0.187,0.03,0.073,0.003,0.067,0.057,0.025,0.032,0.0,0.013,0.031,0.0,0.03,0.023,0.011,0.017,0.013,0.019,0.01,0.01,0.0,0.0,0.0,0.092,0.002,0.0,-1.0
0.085,0.0,0.078,0.0,0.0,0.033,0.5,0.0,0.083,0.03,0.529,0.03,0.143,0.03,0.163,0.023,0.063,0.002,0.063,0.053,0.025,0.031,0.0,0.01,0.013,0.0,0.017,0.02,0.003,0.019,0.009,0.015,0.013,0.015,0.0,0.0,0.0,0.07,0.002,0.0,-1.0
0.106,0.0,0.15,0.0,0.0,0.044,0.5,0.0,0.033,0.042,0.529,0.051,0.136,0.045,0.156,0.034,0.114,0.005,0.054,0.042,0.015,0.024,0.0,0.007,0.007,0.003,0.021,0.01,0.0,0.006,0.035,0.009,0.006,0.011,0.0,0.0,0.0,0.052,0.001,0.0,-1.0
0.064,0.0,0.047,0.0,0.0,0.016,0.5,0.0,0.017,0.016,0.412,0.016,0.078,0.016,0.095,0.011,0.047,0.001,0.058,0.041,0.021,0.026,0.0,0.01,0.013,0.0,0.018,0.033,0.0,0.009,0.036,0.012,0.004,0.014,0.0,0.0,0.0,0.072,0.001,0.0,-1.0
0.096,0.0,0.14,0.0,0.0,0.044,0.5,0.0,0.067,0.04,0.529,0.04,0.167,0.04,0.185,0.031,0.073,0.003,0.059,0.045,0.019,0.025,0.0,0.007,0.009,0.0,0.01,0.013,0.004,0.01,0.006,0.009,0.006,0.007,0.0,0.0,0.0,0.082,0.002,0.0,-1.0
0.064,0.0,0.026,0.0,0.0,0.012,0.665,0.0,0.033,0.014,0.392,0.014,0.079,0.014,0.095,0.009,0.039,0.001,0.061,0.04,0.031,0.029,0.0,0.017,0.011,0.0,0.015,0.0,0.0,0.024,0.046,0.022,0.017,0.008,0.0,0.0,0.0,0.091,0.001,0.0,-1.0
0.074,0.0,0.047,0.0,0.0,0.022,0.5,0.0,0.033,0.022,0.471,0.022,0.12,0.022,0.138,0.016,0.05,0.001,0.068,0.061,0.032,0.036,0.0,0.013,0.013,0.0,0.036,0.033,0.005,0.025,0.014,0.018,0.016,0.029,0.0,0.0,0.0,0.084,0.003,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.025,1.0,0.0,0.017,0.032,0.373,0.025,0.046,0.029,0.063,0.018,0.116,0.003,0.092,0.11,0.077,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.103,0.001,0.0,-1.0
0.053,0.0,0.01,0.0,0.0,0.007,0.5,0.0,0.017,0.009,0.353,0.009,0.047,0.009,0.063,0.006,0.036,0.0,0.061,0.034,0.041,0.032,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.03,0.046,0.019,0.014,0.0,0.0,0.0,0.0,0.087,0.001,0.0,-1.0
0.064,0.0,0.031,0.0,0.0,0.016,0.5,0.002,0.05,0.019,0.451,0.018,0.1,0.019,0.118,0.013,0.047,0.001,0.06,0.039,0.039,0.035,0.0,0.024,0.019,0.0,0.013,0.0,0.0,0.03,0.075,0.026,0.02,0.007,0.0,0.0,0.0,0.095,0.002,0.0,-1.0
0.106,0.0,0.295,0.0,0.0,0.101,0.5,0.0,0.067,0.098,0.608,0.081,0.186,0.091,0.207,0.071,0.152,0.014,0.057,0.059,0.019,0.032,0.0,0.012,0.053,0.014,0.02,0.013,0.008,0.023,0.038,0.019,0.004,0.011,0.0,0.0,0.0,0.072,0.001,0.0,-1.0
0.117,0.0,0.192,0.0,0.0,0.052,0.5,0.0,0.067,0.051,0.51,0.05,0.178,0.051,0.195,0.039,0.083,0.004,0.057,0.041,0.019,0.021,0.0,0.005,0.015,0.003,0.009,0.01,0.005,0.008,0.022,0.006,0.004,0.004,0.0,0.0,0.0,0.056,0.001,0.0,-1.0
0.106,0.0,0.378,0.0,0.0,0.077,0.5,0.0,0.033,0.078,0.471,0.084,0.166,0.08,0.181,0.061,0.142,0.011,0.053,0.051,0.014,0.017,0.0,0.001,0.005,0.0,0.045,0.003,0.0,0.002,0.001,0.002,0.001,0.024,0.0,0.0,0.0,0.042,0.001,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.025,0.75,0.0,0.017,0.032,0.373,0.027,0.052,0.03,0.068,0.019,0.112,0.003,0.092,0.11,0.086,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.116,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.016,1.0,0.0,0.05,0.02,0.392,0.018,0.058,0.019,0.075,0.013,0.07,0.001,0.099,0.059,0.065,0.069,0.0,0.067,0.0,0.083,0.0,0.0,0.0,0.081,0.201,0.051,0.0,0.024,0.0,0.0,0.0,0.076,0.001,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.025,0.75,0.0,0.017,0.032,0.373,0.027,0.052,0.03,0.068,0.019,0.112,0.003,0.092,0.11,0.086,0.11,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.107,0.354,0.101,0.0,0.071,0.0,0.0,0.0,0.116,0.001,0.0,-1.0
0.021,0.0,0.01,0.0,0.0,0.009,1.0,0.0,0.033,0.012,0.373,0.011,0.043,0.012,0.06,0.007,0.053,0.001,0.092,0.085,0.062,0.079,0.0,0.083,0.0,0.167,0.0,0.0,0.0,0.071,0.236,0.067,0.0,0.048,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.085,0.0,0.078,0.0,0.0,0.034,0.5,0.0,0.1,0.031,0.529,0.03,0.151,0.031,0.17,0.023,0.059,0.002,0.063,0.057,0.025,0.033,0.0,0.012,0.013,0.0,0.023,0.02,0.003,0.019,0.007,0.018,0.013,0.015,0.0,0.0,0.0,0.076,0.002,0.0,-1.0
0.053,0.0,0.067,0.0,0.0,0.026,0.5,0.0,0.05,0.024,0.51,0.024,0.11,0.024,0.13,0.017,0.063,0.001,0.06,0.048,0.021,0.028,0.0,0.008,0.014,0.0,0.006,0.023,0.007,0.022,0.018,0.012,0.006,0.003,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.059,0.004,0.044,0.005,0.045,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.021,0.0,0.026,0.0,0.0,0.021,1.0,0.0,0.033,0.022,0.314,0.017,0.05,0.02,0.063,0.013,0.063,0.001,0.079,0.034,0.096,0.07,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.094,0.033,0.045,0.0,0.0,0.0,0.0,0.0,0.096,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.016,1.0,0.0,0.033,0.017,0.314,0.014,0.047,0.016,0.061,0.01,0.052,0.001,0.079,0.034,0.093,0.066,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.088,0.028,0.042,0.0,0.0,0.0,0.0,0.0,0.092,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.016,1.0,0.0,0.033,0.017,0.314,0.014,0.047,0.016,0.061,0.01,0.052,0.001,0.079,0.034,0.093,0.066,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.088,0.028,0.042,0.0,0.0,0.0,0.0,0.0,0.092,0.001,0.0,-1.0
