@relation commons-jexl_COMMONS_JEXL_2_0_1-RC3
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.091,0.0,0.127,0.0,0.333,0.051,0.93,0.0,0.286,0.06,0.306,0.061,0.204,0.06,0.215,0.047,0.096,0.005,0.6,0.164,0.417,0.301,0.052,0.354,0.049,0.0,0.0,0.0,0.0,0.182,0.104,0.375,0.0,0.0,0.0,0.0,0.0,0.206,0.002,0.0,-1.0
0.045,0.0,0.036,0.0,0.0,0.005,0.5,0.03,0.0,0.06,0.306,0.061,0.204,0.06,0.215,0.047,0.096,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.273,0.0,0.382,0.0,0.333,0.15,0.57,0.0,0.214,0.217,0.51,0.218,0.42,0.217,0.431,0.189,0.274,0.054,0.388,0.205,0.394,0.296,0.018,0.242,0.037,0.0,0.09,0.06,0.0,0.245,0.03,0.305,0.0,0.02,0.0,0.0,0.0,0.172,0.003,0.0,-1.0
0.045,0.0,0.073,0.0,0.0,0.011,0.5,0.0,0.0,0.217,0.51,0.218,0.42,0.217,0.431,0.189,0.274,0.054,0.0,0.164,0.0,0.192,0.305,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.25,0.0,0.0,0.0,0.0,0.0,0.042,0.002,0.0,-1.0
0.0,0.0,0.073,0.0,0.333,0.024,0.0,0.0,0.143,0.037,0.265,0.036,0.1,0.037,0.12,0.026,0.094,0.003,0.8,0.164,0.4,0.295,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.278,0.362,0.375,0.0,0.0,0.0,0.0,0.0,0.259,0.002,0.0,-1.0
0.273,0.25,0.473,0.684,0.0,0.249,0.72,0.424,0.214,0.109,0.531,0.123,0.223,0.114,0.262,0.091,0.287,0.027,0.046,0.277,0.073,0.158,0.363,0.019,0.32,0.0,0.181,0.04,0.083,0.003,0.0,0.019,0.0,0.04,0.0,0.0,0.0,0.259,0.153,0.0,-1.0
0.0,0.0,0.073,0.0,0.333,0.031,0.0,0.0,0.0,0.109,0.531,0.123,0.223,0.114,0.262,0.091,0.287,0.027,0.0,0.082,0.0,0.058,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.004,0.0,-1.0
0.0,0.0,0.073,0.0,0.333,0.033,0.0,0.0,0.0,0.109,0.531,0.123,0.223,0.114,0.262,0.091,0.287,0.027,0.2,0.164,0.1,0.115,0.305,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.031,0.0,-1.0
0.136,0.0,0.127,0.0,0.333,0.065,0.69,0.0,0.143,0.109,0.531,0.123,0.223,0.114,0.262,0.091,0.287,0.027,0.12,0.164,0.02,0.108,0.183,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.222,0.377,0.0,-1.0
0.091,0.0,0.018,0.0,0.0,0.015,0.5,0.061,0.071,0.109,0.531,0.123,0.223,0.114,0.262,0.091,0.287,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.136,0.0,0.073,0.0,0.0,0.048,0.75,0.0,0.0,0.025,0.429,0.021,0.094,0.024,0.136,0.017,0.087,0.002,0.0,0.274,0.033,0.154,0.204,0.0,0.0,0.0,0.0,0.0,0.228,0.043,0.0,0.0,0.165,0.11,0.0,0.0,0.0,0.194,0.002,0.0,-1.0
0.045,0.0,0.073,0.0,0.0,0.03,0.5,0.03,0.0,0.017,0.347,0.018,0.072,0.017,0.106,0.012,0.075,0.001,0.066,0.164,0.133,0.141,0.305,0.041,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.051,0.002,0.0,-1.0
0.045,0.0,0.073,0.0,0.333,0.045,0.7,0.03,0.286,0.029,0.367,0.035,0.132,0.032,0.161,0.023,0.094,0.003,0.2,0.533,0.2,0.24,0.457,0.031,0.643,0.0,0.451,0.25,0.172,0.016,0.0,0.062,0.0,0.167,0.0,0.0,0.0,0.274,0.005,0.0,-1.0
0.045,0.0,0.073,0.0,0.333,0.049,0.5,0.03,0.214,0.027,0.367,0.032,0.125,0.029,0.155,0.021,0.088,0.002,0.1,0.451,0.15,0.24,0.534,0.062,0.429,0.0,0.271,0.25,0.0,0.016,0.0,0.062,0.0,0.167,0.0,0.0,0.0,0.247,0.006,0.0,-1.0
0.045,0.0,0.073,0.0,0.333,0.051,0.5,0.03,0.214,0.03,0.347,0.035,0.125,0.032,0.153,0.024,0.093,0.003,0.2,0.451,0.175,0.288,0.457,0.062,0.929,0.0,0.271,0.25,0.0,0.016,0.0,0.094,0.0,0.25,0.0,0.0,0.0,0.285,0.006,0.0,-1.0
0.045,0.0,0.073,0.0,0.0,0.029,0.75,0.0,0.0,0.01,0.163,0.009,0.044,0.009,0.057,0.006,0.03,0.0,0.066,0.164,0.067,0.103,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.002,0.0,-1.0
0.091,0.0,0.127,0.0,0.0,0.176,0.605,0.333,0.214,0.121,0.429,0.118,0.251,0.12,0.272,0.096,0.206,0.021,0.56,0.415,0.233,0.341,0.549,0.1,0.514,0.0,0.242,0.07,0.048,0.0,0.0,0.209,0.0,0.2,0.0,0.0,0.0,0.346,0.028,0.0,-1.0
0.136,0.0,0.073,0.0,0.333,0.057,0.5,0.03,0.214,0.043,0.306,0.041,0.129,0.042,0.15,0.031,0.098,0.003,0.2,0.492,0.275,0.308,0.61,0.0,0.5,0.0,0.361,0.0,0.69,0.0,0.0,0.031,0.0,0.333,0.0,0.0,0.0,0.288,0.005,0.0,-1.0
0.136,0.0,0.073,0.0,0.333,0.06,0.5,0.03,0.214,0.047,0.306,0.049,0.141,0.048,0.161,0.035,0.108,0.004,0.1,0.492,0.275,0.346,0.457,0.062,0.714,0.0,0.361,0.0,0.345,0.032,0.0,0.094,0.0,0.333,0.0,0.0,0.0,0.285,0.005,0.0,-1.0
0.091,0.0,0.073,0.0,0.333,0.043,0.5,0.03,0.214,0.03,0.306,0.035,0.119,0.032,0.142,0.023,0.087,0.002,0.2,0.41,0.15,0.173,0.305,0.062,0.5,0.0,0.271,0.0,0.345,0.032,0.0,0.094,0.0,0.083,0.0,0.0,0.0,0.229,0.005,0.0,-1.0
0.091,0.0,0.073,0.0,0.333,0.044,0.5,0.03,0.214,0.034,0.306,0.041,0.132,0.037,0.153,0.027,0.094,0.003,0.1,0.41,0.15,0.192,0.305,0.062,0.714,0.0,0.271,0.0,0.69,0.032,0.0,0.094,0.0,0.083,0.0,0.0,0.0,0.243,0.005,0.0,-1.0
0.045,0.0,0.055,0.0,0.333,0.102,0.665,0.03,0.357,0.093,0.551,0.093,0.21,0.093,0.253,0.074,0.235,0.018,0.45,0.779,0.35,0.548,0.457,0.312,1.0,0.25,0.451,0.25,0.0,0.0,0.311,0.562,0.625,0.417,0.0,0.0,0.0,0.483,0.007,0.0,1.0
0.091,0.0,0.073,0.0,0.333,0.065,0.665,0.061,0.214,0.044,0.429,0.051,0.166,0.047,0.199,0.036,0.128,0.005,0.2,0.426,0.3,0.292,0.427,0.1,0.743,0.0,0.289,0.2,0.0,0.013,0.0,0.175,0.0,0.2,0.0,0.0,0.0,0.278,0.007,0.0,-1.0
0.091,0.0,0.073,0.0,0.333,0.061,0.5,0.03,0.214,0.045,0.449,0.049,0.169,0.046,0.204,0.036,0.125,0.005,0.1,0.574,0.325,0.356,0.534,0.156,0.643,0.0,0.451,0.25,0.172,0.016,0.039,0.188,0.0,0.333,0.0,0.0,0.0,0.295,0.006,0.0,-1.0
0.318,0.0,0.018,0.0,0.0,0.195,0.645,0.121,0.286,0.13,0.531,0.128,0.31,0.129,0.338,0.108,0.218,0.025,0.32,0.377,0.32,0.312,0.244,0.138,0.371,0.25,0.072,0.2,0.0,0.019,0.062,0.175,0.05,0.367,0.0,0.0,0.0,0.276,0.009,0.476,-1.0
0.227,0.0,0.018,0.0,0.0,0.087,0.8,0.03,0.143,0.13,0.531,0.128,0.31,0.129,0.338,0.108,0.218,0.025,0.1,0.246,0.1,0.173,0.305,0.062,0.143,0.0,0.181,0.0,0.0,0.0,0.0,0.062,0.0,0.167,0.0,0.0,0.0,0.306,0.007,0.0,-1.0
0.273,0.0,0.164,0.0,0.0,0.163,0.6,0.03,0.143,0.111,0.551,0.107,0.251,0.109,0.289,0.089,0.23,0.022,0.3,0.3,0.233,0.276,0.357,0.084,0.334,0.0,0.242,0.0,0.0,0.0,0.051,0.146,0.0,0.333,0.0,0.0,0.0,0.294,0.002,0.0,1.0
0.0,0.0,0.018,0.0,0.0,0.006,0.0,0.0,0.0,0.111,0.551,0.107,0.251,0.109,0.289,0.089,0.23,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.164,0.0,0.0,0.334,0.705,0.424,0.214,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.118,0.843,0.195,0.301,0.625,0.091,0.337,0.115,1.0,0.0,0.345,0.009,0.042,0.119,0.025,0.197,0.0,0.0,0.0,0.259,0.257,0.0,1.0
0.045,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.03,0.071,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.2,0.59,0.22,0.377,0.671,0.225,0.4,0.4,0.217,0.0,0.0,0.0,0.28,0.225,0.6,0.4,0.0,0.0,0.0,0.25,0.002,0.0,1.0
0.045,0.0,0.073,0.0,0.0,0.051,0.5,0.061,0.071,0.03,0.306,0.036,0.119,0.032,0.142,0.024,0.09,0.002,0.228,0.234,0.229,0.198,0.348,0.089,0.326,0.0,0.155,0.0,0.0,0.0,0.0,0.108,0.0,0.143,0.0,0.0,0.0,0.438,0.026,0.0,-1.0
0.227,0.0,0.255,0.0,0.0,0.112,0.68,0.0,0.429,0.195,0.306,0.212,0.279,0.201,0.281,0.162,0.263,0.045,0.618,0.193,0.482,0.395,0.055,0.319,0.209,0.0,0.0,0.0,0.0,0.491,0.114,0.42,0.0,0.03,0.0,0.0,0.0,0.157,0.002,0.0,-1.0
0.091,0.0,0.055,0.0,0.0,0.018,0.5,0.03,0.0,0.195,0.306,0.212,0.279,0.201,0.281,0.162,0.263,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.136,0.0,0.127,0.0,0.0,0.02,0.5,0.03,0.0,0.195,0.306,0.212,0.279,0.201,0.281,0.162,0.263,0.045,0.0,0.164,0.0,0.115,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.056,0.002,0.0,-1.0
0.318,0.0,0.109,0.0,0.0,0.115,0.635,0.0,0.143,0.188,0.449,0.171,0.361,0.182,0.371,0.154,0.222,0.036,0.328,0.507,0.4,0.357,0.055,0.5,0.209,0.955,0.199,0.0,0.0,0.012,0.297,0.534,0.09,0.637,0.0,0.0,0.0,0.207,0.002,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.061,0.0,0.004,0.122,0.008,0.047,0.006,0.054,0.004,0.018,0.0,0.0,0.131,0.0,0.031,0.0,0.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,-1.0
0.0,0.0,0.0,0.053,0.0,0.024,0.0,0.061,0.0,0.002,0.041,0.005,0.031,0.003,0.03,0.002,0.007,0.0,0.0,0.123,0.0,0.029,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,-1.0
0.0,0.0,0.0,0.053,0.0,0.025,0.0,0.061,0.0,0.003,0.041,0.007,0.038,0.004,0.035,0.003,0.008,0.0,0.0,0.123,0.0,0.029,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.0
0.0,0.0,0.0,0.053,0.0,0.041,0.0,0.152,0.071,0.01,0.143,0.019,0.088,0.013,0.093,0.009,0.033,0.0,0.266,0.136,0.0,0.032,0.0,0.0,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,-1.0
0.136,0.25,0.309,0.0,0.333,0.155,0.735,0.0,0.357,0.124,0.469,0.132,0.301,0.127,0.322,0.105,0.21,0.024,0.366,0.561,0.325,0.272,0.509,0.052,0.714,0.0,0.361,0.33,0.172,0.0,0.0,0.062,0.0,0.333,0.0,0.0,0.0,0.186,0.002,0.0,-1.0
0.045,0.0,0.091,0.0,0.333,0.036,0.8,0.0,0.0,0.124,0.469,0.132,0.301,0.127,0.322,0.105,0.21,0.024,0.0,0.246,0.0,0.115,0.305,0.0,0.143,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.002,0.0,-1.0
0.045,0.0,0.091,0.0,0.333,0.037,0.8,0.0,0.071,0.124,0.469,0.132,0.301,0.127,0.322,0.105,0.21,0.024,0.0,0.164,0.0,0.115,0.152,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,-1.0
0.045,0.0,0.055,0.0,0.667,0.026,0.9,0.061,0.071,0.016,0.367,0.015,0.075,0.016,0.112,0.011,0.065,0.001,0.066,0.274,0.1,0.154,0.101,0.0,0.38,0.0,0.119,0.0,0.0,0.021,0.0,0.041,0.165,0.11,0.0,0.0,0.0,0.13,0.001,0.0,1.0
0.045,0.0,0.073,0.0,0.667,0.018,1.0,0.061,0.071,0.009,0.184,0.01,0.056,0.009,0.071,0.006,0.03,0.0,0.1,0.164,0.05,0.115,0.152,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,1.0
0.045,0.0,0.036,0.0,0.667,0.018,1.0,0.061,0.071,0.008,0.184,0.01,0.056,0.009,0.071,0.006,0.03,0.0,0.1,0.164,0.05,0.115,0.152,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.001,0.0,1.0
0.0,0.0,0.073,0.0,0.667,0.014,0.0,0.061,0.071,0.008,0.163,0.009,0.053,0.009,0.065,0.006,0.025,0.0,0.1,0.164,0.05,0.115,0.305,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.002,0.0,-1.0
0.045,0.25,0.073,0.211,0.333,0.029,0.9,0.545,0.143,0.017,0.265,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.334,0.328,0.1,0.218,0.305,0.084,0.094,0.165,0.242,0.0,0.0,0.021,0.0,0.125,0.0,0.223,0.0,0.0,0.0,0.074,0.002,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.017,0.265,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.182,0.0,0.291,0.053,0.0,0.113,0.72,0.121,0.143,0.054,0.469,0.046,0.138,0.051,0.18,0.038,0.148,0.006,0.15,0.246,0.05,0.163,0.192,0.031,0.231,0.065,0.112,0.0,0.041,0.004,0.068,0.079,0.155,0.127,0.0,0.0,0.0,0.115,0.002,0.0,-1.0
0.182,0.0,0.073,0.0,0.0,0.126,0.665,0.121,0.071,0.108,0.612,0.078,0.16,0.096,0.218,0.075,0.276,0.022,0.08,0.918,0.26,0.723,0.366,0.375,0.743,0.4,0.794,0.0,0.552,0.0,0.28,0.575,1.0,0.6,0.0,0.0,0.0,0.461,0.014,0.0,-1.0
0.0,0.0,0.055,0.0,0.0,0.016,0.0,0.0,0.071,0.022,0.184,0.021,0.078,0.022,0.09,0.015,0.051,0.001,0.4,0.164,0.2,0.231,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.257,0.002,0.0,-1.0
0.5,0.5,0.364,0.0,0.0,0.249,0.7,0.061,0.5,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.318,0.38,0.182,0.308,0.332,0.08,0.271,0.0,0.31,0.36,0.0,0.032,0.0,0.096,0.0,0.243,0.0,0.0,0.0,0.208,0.002,0.0,-1.0
0.0,0.0,0.109,0.0,0.0,0.05,0.0,0.03,0.0,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.0,0.164,0.0,0.115,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.002,0.0,-1.0
0.045,0.0,0.0,0.0,0.0,0.009,0.5,0.03,0.071,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.045,0.0,0.0,0.0,0.0,0.013,0.5,0.03,0.071,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.045,0.0,0.055,0.0,0.0,0.034,0.5,0.0,0.0,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.1,0.246,0.2,0.192,0.0,0.062,0.286,0.0,0.181,0.0,0.0,0.0,0.078,0.125,0.0,0.167,0.0,0.0,0.0,0.09,0.001,0.0,-1.0
0.045,0.0,0.055,0.0,0.0,0.03,0.75,0.0,0.143,0.133,0.531,0.145,0.351,0.138,0.373,0.117,0.22,0.027,0.2,0.164,0.05,0.115,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.002,0.0,-1.0
0.0,0.0,0.218,0.0,0.0,0.096,0.0,0.152,0.214,0.077,0.429,0.06,0.21,0.071,0.237,0.056,0.121,0.008,0.066,0.315,0.175,0.26,0.482,0.041,0.143,0.085,0.029,0.0,0.0,0.075,0.0,0.052,0.04,0.167,0.0,0.0,0.0,0.073,0.002,0.0,-1.0
0.0,0.0,0.018,0.0,0.0,0.025,0.0,0.0,0.071,0.027,0.388,0.027,0.116,0.027,0.15,0.02,0.084,0.002,0.2,0.656,0.8,0.923,0.0,0.75,0.286,0.5,0.722,1.0,0.69,0.321,0.311,0.75,1.0,1.0,0.0,0.0,0.0,0.972,0.016,0.0,-1.0
0.136,0.0,0.055,0.0,0.0,0.019,0.5,0.0,0.071,0.035,0.224,0.04,0.169,0.037,0.174,0.028,0.056,0.002,0.066,0.164,0.533,0.282,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.104,0.25,0.0,0.0,0.0,0.0,0.0,0.153,0.002,0.0,-1.0
0.0,0.0,0.109,0.0,0.0,0.077,0.0,0.0,0.143,0.168,0.429,0.164,0.42,0.166,0.42,0.144,0.175,0.027,0.034,0.246,0.8,0.628,0.0,0.334,0.0,0.0,0.0,0.33,0.117,0.771,0.311,0.396,0.085,0.057,0.0,0.0,0.0,0.308,0.002,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.03,0.0,0.03,0.143,0.027,0.265,0.034,0.166,0.03,0.177,0.023,0.055,0.002,0.466,0.164,0.267,0.269,0.0,0.25,0.191,0.0,0.0,0.0,0.0,0.128,0.104,0.334,0.0,0.0,0.0,0.0,0.0,0.204,0.011,0.0,-1.0
0.0,0.0,0.109,0.0,0.0,0.059,0.0,0.03,0.214,0.054,0.327,0.06,0.172,0.057,0.191,0.043,0.116,0.006,0.266,0.164,0.183,0.243,0.152,0.125,0.191,0.0,0.0,0.0,0.0,0.204,0.129,0.291,0.585,0.0,0.0,0.0,0.0,0.169,0.007,0.0,-1.0
0.0,0.0,0.055,0.0,0.0,0.02,0.0,0.03,0.0,0.054,0.327,0.06,0.172,0.057,0.191,0.043,0.116,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.091,0.5,0.055,0.0,0.0,0.026,1.0,0.091,0.071,0.013,0.163,0.015,0.053,0.014,0.065,0.009,0.046,0.001,0.0,0.164,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.004,0.0,-1.0
0.136,0.0,0.127,0.0,0.0,0.072,0.645,0.152,0.214,0.045,0.408,0.05,0.169,0.047,0.199,0.036,0.118,0.005,0.266,0.246,0.233,0.231,0.101,0.084,0.38,0.0,0.061,0.17,0.0,0.053,0.051,0.104,0.25,0.11,0.0,0.0,0.0,0.296,0.002,0.0,-1.0
0.0,0.0,0.055,0.0,0.0,0.029,0.0,0.0,0.143,0.039,0.245,0.037,0.138,0.038,0.15,0.028,0.069,0.002,0.5,0.328,0.35,0.538,0.0,0.188,0.0,0.0,0.0,1.0,0.0,0.514,0.311,0.188,0.0,0.333,0.0,0.0,0.0,0.306,0.002,0.0,-1.0
0.0,0.0,0.0,0.053,0.0,0.009,0.0,0.03,0.071,0.001,0.02,0.003,0.019,0.002,0.016,0.001,0.004,0.0,0.2,0.164,0.0,0.038,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.333,0.005,0.0,0.03,0.0,0.001,0.0,0.002,0.013,0.001,0.008,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.242,0.0,0.003,0.102,0.003,0.022,0.003,0.03,0.002,0.013,0.0,0.0,0.082,0.0,0.019,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.0,0.0,-1.0
0.045,0.0,0.018,0.0,0.0,0.023,0.5,0.061,0.071,0.008,0.143,0.005,0.016,0.007,0.03,0.004,0.032,0.0,0.334,0.164,0.067,0.115,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.015,0.0,-1.0
0.136,0.0,0.2,0.105,0.0,0.167,0.865,0.061,0.571,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.376,0.174,0.106,0.115,0.268,0.0,0.323,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.014,0.0,-1.0
0.045,0.0,0.0,0.0,0.0,0.009,0.5,0.03,0.071,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.045,0.0,0.055,0.0,0.0,0.031,0.7,0.091,0.143,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.032,0.0,0.0,0.357,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.1,0.082,0.0,0.058,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.121,0.071,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.466,0.164,0.067,0.141,0.204,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.006,0.0,-1.0
0.0,0.0,0.036,0.0,0.333,0.018,0.0,0.0,0.286,0.076,0.367,0.089,0.248,0.081,0.262,0.065,0.137,0.01,0.4,0.164,0.1,0.115,0.152,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.003,0.0,-1.0
0.0,0.0,0.0,0.053,0.0,0.009,0.0,0.03,0.071,0.001,0.02,0.003,0.019,0.002,0.016,0.001,0.004,0.0,0.2,0.164,0.0,0.038,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.333,0.004,0.0,0.03,0.0,0.001,0.0,0.002,0.013,0.001,0.008,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.091,0.0,0.127,0.0,0.0,0.051,0.855,0.0,0.5,0.062,0.306,0.064,0.216,0.063,0.226,0.049,0.094,0.005,0.634,0.164,0.55,0.301,0.052,0.354,0.049,0.0,0.0,0.0,0.0,0.171,0.104,0.375,0.0,0.0,0.0,0.0,0.0,0.204,0.002,0.0,-1.0
