@relation manifoldcf_release-1.0-RC6
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.134,0.118,0.153,0.0,0.0,0.08,0.54,0.02,0.07,0.038,0.755,0.038,0.098,0.038,0.12,0.027,0.29,0.008,0.024,0.239,0.144,0.066,0.076,0.141,0.164,0.138,0.167,0.02,0.0,0.008,0.088,0.029,0.009,0.257,0.0,0.0,0.0,0.145,0.005,0.0,-1.0
0.082,0.103,0.049,0.0,0.0,0.007,0.5,0.02,0.0,0.038,0.755,0.038,0.098,0.038,0.12,0.027,0.29,0.008,0.0,0.055,0.0,0.015,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.066,0.002,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.018,0.5,0.01,0.023,0.038,0.755,0.038,0.098,0.038,0.12,0.027,0.29,0.008,0.115,0.804,0.163,0.168,0.5,0.194,0.0,0.4,0.766,0.0,0.0,0.015,0.115,0.069,0.0,0.417,0.0,0.0,0.0,0.129,0.005,0.0,-1.0
0.104,0.0,0.125,0.0,0.0,0.138,0.57,0.01,0.14,0.065,0.83,0.078,0.233,0.069,0.253,0.056,0.281,0.016,0.249,0.512,0.387,0.158,0.294,0.343,0.272,0.212,0.48,0.072,0.26,0.023,0.279,0.073,0.163,0.293,0.3,0.0,0.0,0.244,0.006,0.118,-1.0
0.037,0.0,0.028,0.0,0.0,0.005,0.5,0.01,0.0,0.065,0.83,0.078,0.233,0.069,0.253,0.056,0.281,0.016,0.231,0.055,0.041,0.035,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.119,0.002,0.0,-1.0
0.022,0.0,0.042,0.062,0.0,0.008,0.715,0.01,0.0,0.065,0.83,0.078,0.233,0.069,0.253,0.056,0.281,0.016,0.019,0.111,0.061,0.03,0.2,0.0,0.031,0.0,0.032,0.125,0.0,0.0,0.019,0.0,0.0,0.125,0.0,0.0,0.0,0.074,0.003,0.0,-1.0
0.007,0.0,0.028,0.0,0.25,0.007,0.875,0.0,0.0,0.065,0.83,0.078,0.233,0.069,0.253,0.056,0.281,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.06,0.015,0.062,0.0,0.0,0.014,0.5,0.02,0.0,0.003,0.208,0.005,0.029,0.004,0.034,0.002,0.044,0.0,0.029,0.055,0.005,0.015,0.2,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.002,0.0,-1.0
0.164,0.029,0.208,0.0,0.0,0.503,0.71,0.01,0.256,0.588,0.887,0.588,0.753,0.588,0.758,0.566,0.71,0.403,0.475,1.0,0.536,0.418,0.2,0.912,0.49,0.742,0.739,0.135,0.179,0.657,1.0,0.193,0.824,0.41,0.0,0.0,0.0,0.804,0.005,0.332,-1.0
0.015,0.0,0.021,0.0,0.0,0.002,0.5,0.0,0.0,0.588,0.887,0.588,0.753,0.588,0.758,0.566,0.71,0.403,0.0,0.055,0.0,0.018,0.1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.054,0.002,0.0,-1.0
0.045,0.0,0.021,0.0,0.0,0.024,0.5,0.0,0.047,0.588,0.887,0.588,0.753,0.588,0.758,0.566,0.71,0.403,0.0,0.055,0.041,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.153,0.024,0.0,0.0,0.0,0.0,0.0,0.178,0.002,0.5,-1.0
0.007,0.0,0.021,0.0,0.0,0.002,0.835,0.01,0.0,0.588,0.887,0.588,0.753,0.588,0.758,0.566,0.71,0.403,0.0,0.055,0.0,0.015,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.002,0.0,-1.0
0.015,0.015,0.049,0.0,0.0,0.008,0.715,0.02,0.0,0.005,0.415,0.008,0.046,0.006,0.059,0.004,0.072,0.0,0.038,0.086,0.041,0.023,0.166,0.012,0.34,0.0,0.064,0.0,0.009,0.004,0.017,0.004,0.0,0.047,0.0,0.0,0.0,0.101,0.002,0.0,-1.0
0.291,0.029,0.125,0.0,0.0,0.137,0.675,0.0,0.163,0.225,0.849,0.222,0.399,0.224,0.414,0.198,0.482,0.096,0.285,0.543,0.257,0.137,0.12,0.372,0.275,0.04,0.766,0.1,0.257,0.638,0.13,0.089,0.378,0.233,0.0,0.0,0.0,0.472,0.002,0.0,-1.0
0.104,0.0,0.042,0.0,0.0,0.014,0.665,0.02,0.023,0.225,0.849,0.222,0.399,0.224,0.414,0.198,0.482,0.096,0.038,0.333,0.031,0.019,0.25,0.014,0.062,0.0,0.798,0.0,0.893,0.046,0.019,0.004,0.056,0.083,0.0,0.0,0.0,0.2,0.002,0.0,-1.0
0.022,0.044,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.057,0.001,0.005,0.001,0.007,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.075,0.001,0.007,0.001,0.009,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.075,0.001,0.007,0.001,0.009,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.157,0.015,0.312,0.0,0.0,0.233,0.52,0.03,0.07,0.127,0.811,0.174,0.384,0.142,0.399,0.124,0.375,0.047,0.298,0.415,0.237,0.122,0.238,0.235,0.305,0.13,0.508,0.168,0.007,0.06,0.099,0.054,0.093,0.462,0.0,0.0,0.0,0.637,0.003,0.685,-1.0
0.022,0.0,0.097,0.0,0.0,0.023,0.57,0.0,0.023,0.127,0.811,0.174,0.384,0.142,0.399,0.124,0.375,0.047,0.068,0.063,0.046,0.018,0.2,0.007,0.031,0.0,0.017,0.0,0.0,0.001,0.0,0.001,0.0,0.022,0.0,0.0,0.0,0.128,0.002,0.0,-1.0
0.015,0.029,0.125,0.0,0.0,0.012,0.555,0.01,0.047,0.009,0.264,0.016,0.025,0.011,0.033,0.006,0.176,0.001,0.115,0.055,0.041,0.015,0.18,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.017,0.0,-1.0
0.022,0.015,0.056,0.0,0.0,0.015,1.0,0.0,0.0,0.006,0.415,0.009,0.042,0.007,0.055,0.004,0.086,0.0,0.154,0.055,0.006,0.014,0.086,0.008,0.358,0.0,0.0,0.0,0.0,0.02,0.0,0.001,0.016,0.0,0.0,0.0,0.0,0.434,0.002,0.0,-1.0
0.015,0.029,0.125,0.0,0.0,0.012,0.555,0.01,0.047,0.009,0.264,0.016,0.026,0.011,0.034,0.006,0.172,0.001,0.115,0.055,0.041,0.015,0.18,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.017,0.0,-1.0
0.022,0.044,0.056,0.0,0.0,0.017,0.78,0.0,0.0,0.004,0.358,0.007,0.042,0.005,0.052,0.003,0.061,0.0,0.096,0.063,0.051,0.019,0.1,0.0,0.156,0.0,0.0,0.032,0.0,0.005,0.0,0.0,0.014,0.022,0.0,0.0,0.0,0.401,0.003,0.0,-1.0
0.015,0.029,0.125,0.0,0.0,0.012,0.555,0.02,0.047,0.009,0.264,0.016,0.027,0.011,0.035,0.006,0.165,0.001,0.115,0.055,0.041,0.015,0.18,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.017,0.0,-1.0
0.015,0.0,0.049,0.0,0.25,0.009,0.785,0.059,0.047,0.004,0.377,0.006,0.033,0.005,0.044,0.003,0.07,0.0,0.038,0.093,0.075,0.022,0.134,0.018,0.062,0.066,0.042,0.0,0.0,0.0,0.0,0.004,0.0,0.112,0.0,0.0,0.0,0.117,0.03,0.0,-1.0
0.112,0.0,0.125,0.0,0.0,0.04,0.58,0.01,0.465,0.024,0.566,0.042,0.127,0.03,0.142,0.022,0.192,0.004,0.269,0.097,0.133,0.032,0.15,0.063,0.302,0.008,0.059,0.02,0.006,0.001,0.01,0.012,0.004,0.118,0.0,0.0,0.0,0.164,0.016,0.0,-1.0
0.015,0.0,0.007,0.125,0.0,0.003,1.0,0.01,0.0,0.007,0.434,0.009,0.055,0.008,0.068,0.005,0.076,0.0,0.0,0.055,0.0,0.015,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.04,0.004,0.0,-1.0
0.037,0.029,0.062,0.0,0.25,0.018,0.65,0.02,0.07,0.009,0.472,0.013,0.055,0.01,0.069,0.007,0.111,0.001,0.038,0.097,0.077,0.028,0.176,0.035,0.079,0.05,0.049,0.032,0.019,0.0,0.01,0.009,0.0,0.105,0.0,0.0,0.0,0.087,0.01,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.002,0.0,0.01,0.023,0.002,0.208,0.003,0.025,0.002,0.031,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.097,0.0,0.021,0.25,0.0,0.028,0.5,0.0,0.023,0.015,0.566,0.021,0.091,0.017,0.107,0.012,0.13,0.002,0.091,0.166,0.108,0.05,0.218,0.041,0.08,0.0,0.082,0.09,0.0,0.006,0.042,0.01,0.0,0.152,0.0,0.0,0.0,0.121,0.008,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.002,0.0,0.01,0.023,0.002,0.208,0.003,0.024,0.002,0.03,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.042,0.0,0.25,0.011,0.835,0.01,0.047,0.008,0.415,0.01,0.061,0.008,0.072,0.006,0.071,0.0,0.096,0.069,0.092,0.026,0.2,0.056,0.094,0.0,0.0,0.0,0.0,0.008,0.019,0.008,0.0,0.042,0.0,0.0,0.0,0.106,0.002,0.0,-1.0
0.022,0.0,0.035,0.0,0.0,0.008,0.9,0.0,0.023,0.008,0.415,0.01,0.061,0.008,0.072,0.006,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.002,0.0,0.01,0.023,0.002,0.302,0.003,0.029,0.002,0.038,0.001,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.015,0.029,0.125,0.0,0.0,0.012,0.555,0.02,0.047,0.009,0.264,0.016,0.027,0.011,0.034,0.006,0.168,0.001,0.115,0.055,0.041,0.015,0.18,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.017,0.0,-1.0
0.015,0.0,0.083,0.0,0.0,0.011,0.5,0.02,0.0,0.007,0.358,0.008,0.024,0.007,0.035,0.004,0.125,0.001,0.0,0.104,0.046,0.018,0.2,0.014,0.016,0.0,0.08,0.0,0.0,0.003,0.019,0.004,0.028,0.063,0.0,0.0,0.0,0.047,0.002,0.0,-1.0
0.007,0.015,0.007,0.0,0.0,0.007,1.0,0.0,0.0,0.004,0.415,0.006,0.049,0.005,0.061,0.003,0.05,0.0,0.0,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.0,-1.0
0.007,0.015,0.007,0.0,0.0,0.01,1.0,0.0,0.0,0.006,0.528,0.008,0.059,0.007,0.074,0.004,0.072,0.0,0.846,0.443,0.816,0.231,0.0,0.611,0.125,0.4,0.383,0.75,0.0,0.051,0.459,0.089,0.0,0.833,0.0,0.0,0.0,0.366,0.017,0.0,-1.0
0.03,0.015,0.062,0.0,0.0,0.037,0.61,0.01,0.07,0.015,0.66,0.02,0.081,0.017,0.101,0.012,0.166,0.002,0.069,0.1,0.065,0.037,0.24,0.033,0.125,0.0,0.077,0.05,0.0,0.002,0.008,0.008,0.022,0.1,0.0,0.0,0.0,0.145,0.002,0.0,-1.0
0.015,0.0,0.021,0.0,0.0,0.006,0.5,0.01,0.0,0.015,0.66,0.02,0.081,0.017,0.101,0.012,0.166,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.082,0.162,0.049,0.062,0.0,0.013,0.0,0.03,0.0,0.003,0.189,0.006,0.046,0.004,0.051,0.003,0.027,0.0,0.011,0.039,0.0,0.004,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.001,0.0,-1.0
0.963,0.382,0.562,0.0,0.0,0.744,0.58,0.109,0.558,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.151,0.462,0.199,0.129,0.2,0.28,0.162,0.126,0.488,0.072,0.104,0.235,0.316,0.081,0.356,0.243,0.0,0.0,0.0,0.325,0.005,0.09,-1.0
0.037,0.0,0.021,0.0,0.0,0.018,0.5,0.01,0.093,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.03,0.0,0.007,0.0,0.0,0.008,0.75,0.0,0.07,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.269,0.083,0.102,0.035,0.0,0.056,0.5,0.0,0.0,0.0,0.071,0.005,0.0,0.024,0.0,0.083,0.0,0.0,0.0,0.149,0.005,0.0,-1.0
0.03,0.0,0.007,0.0,0.0,0.013,0.5,0.0,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.282,0.277,0.258,0.072,0.266,0.148,0.166,0.0,0.17,0.082,0.143,0.044,0.025,0.03,0.186,0.333,0.0,0.0,0.0,0.231,0.008,0.25,-1.0
0.06,0.0,0.014,0.0,0.0,0.04,0.5,0.02,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.192,0.721,0.327,0.178,0.0,0.333,0.188,0.3,0.958,0.125,0.286,0.107,0.726,0.122,0.167,0.583,0.0,0.0,0.0,0.317,0.005,0.375,-1.0
0.03,0.0,0.007,0.0,0.0,0.013,0.5,0.0,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.269,0.333,0.265,0.083,0.4,0.139,0.25,0.0,0.255,0.125,0.143,0.056,0.038,0.028,0.278,0.333,0.0,0.0,0.0,0.262,0.008,0.375,-1.0
0.045,0.0,0.014,0.0,0.0,0.034,0.5,0.02,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.385,0.61,0.286,0.211,0.4,0.111,0.0,0.0,0.0,0.0,1.0,0.071,0.0,0.073,0.0,0.5,0.0,0.0,0.0,0.327,0.008,0.0,-1.0
0.03,0.0,0.007,0.0,0.0,0.013,0.5,0.0,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.256,0.24,0.218,0.067,0.066,0.148,0.334,0.0,0.17,0.082,0.143,0.037,0.025,0.038,0.186,0.278,0.0,0.0,0.0,0.211,0.006,0.25,-1.0
0.052,0.0,0.014,0.0,0.0,0.038,0.5,0.02,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.385,0.887,0.429,0.251,0.2,0.389,0.188,0.3,0.702,0.125,0.714,0.143,0.688,0.142,0.167,0.75,0.0,0.0,0.0,0.421,0.005,0.375,-1.0
0.03,0.0,0.007,0.0,0.0,0.013,0.75,0.0,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.115,0.083,0.041,0.015,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.059,0.004,0.0,-1.0
0.015,0.0,0.014,0.0,0.0,0.013,0.9,0.02,0.116,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.231,0.443,0.265,0.098,0.3,0.194,0.438,0.1,0.319,0.0,0.143,0.071,0.191,0.041,0.167,0.5,0.0,0.0,0.0,0.277,0.005,0.375,-1.0
0.015,0.0,0.021,0.0,0.0,0.003,0.5,0.01,0.0,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.082,0.103,0.049,0.0,0.0,0.007,0.5,0.03,0.0,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.0,0.055,0.0,0.016,0.15,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.054,0.002,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.018,0.5,0.02,0.023,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.077,0.055,0.02,0.015,0.1,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.004,0.0,0.083,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.045,0.0,0.049,0.0,0.0,0.007,0.5,0.02,0.0,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.0,0.055,0.0,0.02,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.063,0.002,0.0,-1.0
0.007,0.0,0.021,0.0,0.0,0.003,0.835,0.02,0.023,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.038,0.111,0.061,0.025,0.2,0.056,0.062,0.1,0.0,0.0,0.0,0.0,0.038,0.008,0.0,0.167,0.0,0.0,0.0,0.05,0.002,0.0,-1.0
0.015,0.0,0.021,0.0,0.0,0.012,0.5,0.02,0.047,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.231,0.776,0.653,0.241,0.6,0.278,0.125,0.2,0.383,0.0,0.0,0.02,0.382,0.041,0.0,0.667,0.0,0.0,0.0,0.228,0.002,0.0,-1.0
0.007,0.0,0.028,0.0,0.0,0.006,0.75,0.02,0.023,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.082,0.0,0.097,0.0,0.0,0.052,0.5,0.109,0.093,0.672,1.0,0.693,0.767,0.679,0.776,0.656,0.918,0.602,0.029,0.097,0.041,0.018,0.326,0.0,0.094,0.0,0.096,0.0,0.0,0.0,0.029,0.0,0.083,0.105,0.0,0.0,0.0,0.161,0.002,0.0,-1.0
0.134,0.015,0.104,0.0,0.0,0.107,0.6,0.04,0.163,0.046,0.774,0.051,0.157,0.048,0.178,0.037,0.254,0.01,0.061,0.194,0.102,0.048,0.272,0.072,0.482,0.128,0.209,0.0,0.01,0.003,0.049,0.017,0.04,0.238,0.0,0.0,0.0,0.198,0.018,0.0,-1.0
0.06,0.0,0.021,0.0,0.0,0.066,0.5,0.01,0.116,0.046,0.774,0.051,0.157,0.048,0.178,0.037,0.254,0.01,0.288,0.928,0.418,0.344,0.45,0.431,1.0,0.2,0.479,0.562,0.0,0.133,0.344,0.159,0.361,0.667,0.0,0.0,0.0,0.559,0.02,0.312,-1.0
0.022,0.0,0.049,0.0,0.0,0.012,0.785,0.02,0.023,0.046,0.774,0.051,0.157,0.048,0.178,0.037,0.254,0.01,0.019,0.152,0.112,0.029,0.25,0.056,0.156,0.1,0.032,0.0,0.036,0.0,0.057,0.008,0.0,0.167,0.0,0.0,0.0,0.131,0.002,0.0,-1.0
0.403,0.015,0.312,0.0,0.0,0.185,0.625,0.05,0.209,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.079,0.118,0.058,0.041,0.22,0.048,0.134,0.034,0.089,0.042,0.01,0.002,0.125,0.015,0.044,0.167,0.0,0.0,0.0,0.152,0.012,0.008,-1.0
0.022,0.0,0.021,0.0,0.0,0.023,0.665,0.02,0.0,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.077,0.144,0.163,0.075,0.12,0.089,0.125,0.04,0.0,0.35,0.0,0.033,0.015,0.018,0.156,0.2,0.0,0.0,0.0,0.145,0.028,0.0,-1.0
0.045,0.0,0.035,0.0,0.0,0.006,0.5,0.03,0.023,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.052,0.074,0.054,0.028,0.0,0.018,0.209,0.0,0.042,0.082,0.0,0.003,0.0,0.005,0.037,0.055,0.0,0.0,0.0,0.102,0.002,0.0,-1.0
0.142,0.0,0.09,0.0,0.25,0.071,0.575,0.02,0.14,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.132,0.174,0.14,0.052,0.114,0.032,0.161,0.0,0.146,0.108,0.081,0.022,0.033,0.022,0.063,0.167,0.0,0.0,0.0,0.232,0.002,0.072,-1.0
0.037,0.0,0.028,0.0,0.0,0.005,0.5,0.02,0.0,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.037,0.0,0.069,0.0,0.0,0.026,0.5,0.0,0.093,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.115,0.042,0.01,0.021,0.05,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.075,0.0,0.062,0.0,0.0,0.032,0.665,0.03,0.047,0.073,0.83,0.086,0.284,0.077,0.303,0.065,0.253,0.017,0.022,0.095,0.053,0.036,0.058,0.032,0.054,0.058,0.018,0.035,0.081,0.006,0.022,0.01,0.111,0.143,0.0,0.0,0.0,0.174,0.019,0.035,-1.0
0.0,0.0,0.035,0.0,0.0,0.005,0.0,0.0,0.023,0.003,0.226,0.005,0.02,0.004,0.026,0.002,0.065,0.0,0.154,0.055,0.122,0.025,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.123,0.002,0.0,-1.0
0.015,0.029,0.125,0.0,0.0,0.012,0.555,0.05,0.047,0.009,0.264,0.016,0.027,0.011,0.034,0.006,0.168,0.001,0.115,0.055,0.041,0.015,0.18,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.017,0.0,-1.0
0.022,0.015,0.021,0.0,0.0,0.005,0.5,0.01,0.0,0.001,0.208,0.002,0.014,0.001,0.02,0.001,0.027,0.0,0.0,0.055,0.0,0.015,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.002,0.0,-1.0
0.03,0.0,0.069,0.0,0.0,0.015,0.65,0.02,0.023,0.009,0.509,0.012,0.044,0.01,0.059,0.006,0.137,0.001,0.025,0.101,0.041,0.025,0.166,0.028,0.041,0.034,0.042,0.0,0.0,0.0,0.038,0.008,0.0,0.083,0.0,0.0,0.0,0.048,0.015,0.0,-1.0
0.134,0.118,0.153,0.0,0.0,0.081,0.54,0.03,0.07,0.039,0.774,0.039,0.107,0.039,0.13,0.028,0.283,0.008,0.025,0.139,0.095,0.043,0.066,0.06,0.166,0.066,0.054,0.0,0.0,0.008,0.025,0.013,0.009,0.125,0.0,0.0,0.0,0.124,0.005,0.0,-1.0
0.082,0.103,0.049,0.0,0.0,0.007,0.5,0.02,0.0,0.039,0.774,0.039,0.107,0.039,0.13,0.028,0.283,0.008,0.0,0.055,0.0,0.015,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.002,0.0,-1.0
0.022,0.0,0.021,0.0,0.0,0.018,0.5,0.01,0.023,0.039,0.774,0.039,0.107,0.039,0.13,0.028,0.283,0.008,0.115,0.804,0.163,0.168,0.5,0.194,0.0,0.4,0.766,0.0,0.0,0.015,0.115,0.069,0.0,0.417,0.0,0.0,0.0,0.129,0.005,0.0,-1.0
0.104,0.0,0.125,0.0,0.0,0.138,0.57,0.01,0.116,0.081,0.83,0.095,0.277,0.085,0.296,0.072,0.29,0.021,0.245,0.509,0.384,0.159,0.294,0.343,0.272,0.212,0.48,0.072,0.26,0.02,0.287,0.071,0.177,0.323,0.3,0.0,0.0,0.248,0.006,0.118,-1.0
0.037,0.0,0.028,0.0,0.0,0.005,0.5,0.02,0.0,0.081,0.83,0.095,0.277,0.085,0.296,0.072,0.29,0.021,0.0,0.111,0.041,0.04,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.016,0.0,0.167,0.0,0.0,0.0,0.04,0.002,0.0,-1.0
0.022,0.0,0.042,0.062,0.0,0.008,0.715,0.01,0.0,0.081,0.83,0.095,0.277,0.085,0.296,0.072,0.29,0.021,0.058,0.111,0.061,0.03,0.15,0.0,0.094,0.0,0.032,0.125,0.0,0.0,0.019,0.0,0.0,0.125,0.0,0.0,0.0,0.084,0.003,0.0,-1.0
